trt,Y,X1,X2,X3,X4,X5,X6,E1,E2,E3,Y0,Y1,trueGrp,estGrp,mmt
0,-7.88,0.283,-0.437,1,-0.213,0.141,-1.735,0,1,1,-7.88,-2.127,5,6,5.149
1,-1.305,0.282,-1.951,2.514,2.183,0.435,-0.382,0,1,1,-5.682,-1.305,5,5,5.077
1,4.837,0.621,-0.282,0.356,-0.543,-0.426,-0.571,1,1,0,-4.75,4.837,10,10,10.008
0,-6.506,1.335,-0.689,1.387,-0.21,-0.641,0.13,0,1,1,-6.506,-1.956,5,5,5.07
1,0.568,-0.094,-0.148,0.844,0.771,-0.32,-0.538,0,0,0,-3.315,0.568,5,4,4.816
1,2.159,-1.037,-0.196,-0.719,0.583,0.853,0.255,1,0,0,-5.279,2.159,6,6,5.78
1,6.669,-1.311,-0.643,1.218,-0.471,-0.467,0.069,0,1,0,-3.889,6.669,9,9,8.972
0,-3.982,0.465,0.608,-1.992,-0.274,1.37,0.478,0,1,1,-3.982,-1.138,5,5,5.024
0,-5.119,0.145,-0.452,1.088,0.017,0.022,-0.444,1,0,0,-5.119,-0.452,6,7,5.815
1,1.567,1.171,1.247,0.847,-0.179,0.437,0.636,0,0,0,-3.07,1.567,5,3,4.755
0,-6.114,1.216,0.705,-0.103,-1.555,-1.782,1.181,0,0,1,-6.114,-3.811,1,1,0.864
0,-5.094,0.186,-0.27,0.276,-2.24,0.642,0.619,1,0,0,-5.094,2.744,6,6,5.791
1,-6.531,-1.594,0.349,1.223,-2.148,-0.546,-0.871,0,0,1,-6.107,-6.531,1,1,0.91
0,-5.369,-1.043,-0.076,0.315,-0.692,2.446,0.216,0,0,0,-5.369,1.347,5,5,5.059
0,-7.082,2.716,0.388,0.672,-0.619,1.268,-1.024,1,0,1,-7.082,-5.991,2,2,1.848
0,-3.177,-0.298,-1.377,0.224,1.32,-0.362,1.692,0,1,0,-3.177,8.676,9,9,8.951
0,-1.322,2.772,2.011,-0.595,0.662,0.227,1.908,1,0,0,-1.322,3.287,6,6,5.541
0,-5.155,1.506,-3.274,-1.267,-1.681,1.858,-0.432,1,1,0,-5.155,3.877,10,9,9.782
1,-5.893,0.551,2.107,0.509,1.365,-0.936,-0.692,0,0,1,-5.745,-5.893,1,1,0.933
1,2.105,-0.025,-0.346,-0.006,0.026,-0.097,0.089,0,0,0,-3.62,2.105,5,4,4.817
0,-5.456,-1.165,0.931,1.169,-0.683,0.12,0.838,0,1,1,-5.456,0.543,5,5,5.034
1,-0.744,-1.471,-0.845,-0.252,-0.298,-0.738,-0.127,0,1,1,-5.224,-0.744,5,5,5.134
0,-2.487,-1.712,0.217,-0.714,0.982,2.066,1.187,0,0,0,-2.487,3.245,5,4,4.781
1,1.481,-1.393,-0.324,-0.113,0.643,-0.084,0.348,1,0,0,-4.184,1.481,6,7,5.798
0,-8.057,-0.151,1.031,-0.692,1.375,-0.143,-0.835,1,0,1,-8.057,-7.568,2,3,1.923
1,-4.044,-0.413,1.07,0.563,-0.584,-0.625,0.303,0,0,1,-5.82,-4.044,1,1,0.919
1,3.188,-0.273,0.356,2.712,1.232,-1.155,-1.592,1,1,0,-8.172,3.188,10,10,9.935
1,-0.632,1.032,0.749,-0.567,0.777,-1.358,0.453,1,1,1,-6.825,-0.632,6,8,6.094
0,-6.381,0.166,-0.05,1.341,-0.432,0.314,0.28,1,0,1,-6.381,-6.124,2,2,1.893
0,-7.035,0.226,1.171,0.073,-0.657,1.612,-0.279,1,1,1,-7.035,-0.905,6,8,6.114
0,-6.229,-0.713,0.044,0.224,-0.195,-0.311,0.219,0,1,1,-6.229,-0.125,5,5,5.105
0,-4.744,-0.754,0.203,0.76,0.256,0.179,0.428,1,0,1,-4.744,-4.698,2,2,1.892
1,-1.381,-1.338,0.576,-0.177,0.39,1.146,-0.274,1,0,0,-5.034,-1.381,6,7,5.809
0,-5.966,0.141,-0.861,1.491,0.374,0.806,-0.601,1,0,1,-5.966,-4.558,2,3,1.936
0,-5.151,0.476,0.434,-1.911,-0.2,-0.58,0.371,0,0,1,-5.151,-2.778,1,1,0.843
0,-6.57,-0.458,0.258,-0.231,-1.684,-0.82,-0.579,0,1,1,-6.57,-2.701,5,5,4.93
1,0.631,1.189,2.2,1.804,-0.545,1.733,-1.637,1,0,0,-6.168,0.631,6,6,5.739
1,4.504,-0.896,-0.776,1.527,0.676,0.212,0.404,0,1,0,-3.358,4.504,9,8,8.945
0,-4.673,1.44,0.066,-1.049,-1.648,0.053,0.353,1,1,0,-4.673,6.104,10,9,9.773
0,-4.447,1.835,-0.207,0.59,0.079,-0.304,0.163,0,1,0,-4.447,4.718,9,9,8.987
0,-2.38,0.353,-0.682,0.479,-0.929,0.915,0.361,0,0,0,-2.38,2.113,5,4,4.82
1,-2.722,-1.12,1.11,-0.639,-1.945,0.181,1.138,0,0,1,-5.883,-2.722,1,1,0.86
1,0.91,0.784,0.584,1.125,1.67,0.924,-0.128,1,1,1,-7.5,0.91,6,7,6.074
1,4.396,-1.547,-1.195,1.476,0.277,0.68,-0.399,1,1,0,-3.865,4.396,10,10,10.005
1,-0.248,-1.649,-0.024,0.373,0.091,-1.261,-0.628,1,1,1,-7.447,-0.248,6,8,6.119
0,-7.34,0.243,-1.279,-0.478,-0.27,0.545,-0.563,1,1,1,-7.34,-0.876,6,8,6.146
0,-10.679,-0.524,-0.14,-1.142,-0.458,1.313,-1.358,1,1,1,-10.679,-0.31,6,8,6.145
1,-4.166,-0.476,0.173,0.146,1.542,-0.198,-0.903,0,0,1,-5.943,-4.166,1,1,0.928
1,0.251,-0.563,-1.591,-0.986,1.372,-1.035,-1.809,1,0,0,-5.292,0.251,6,7,5.824
0,-8.842,1.26,-0.53,-0.497,1.203,-0.627,0.612,1,1,1,-8.842,-1.849,6,7,6.06
1,-0.624,-0.756,0.917,0.185,-0.027,1.508,-0.801,1,0,0,-7.5,-0.624,6,6,5.791
0,-5.445,1.329,-0.365,2.597,0.765,-0.571,-2.254,0,1,0,-5.445,2.042,9,8,8.907
1,-5.871,0.596,-0.05,0.514,-0.093,-0.271,0.17,1,0,1,-6.568,-5.871,2,2,1.917
1,2.969,-2.706,-0.935,0.44,0.983,-0.052,1.095,1,0,0,-3.096,2.969,6,7,5.803
0,-6.845,0.149,0.099,-1.142,0.754,-1.512,-0.05,0,0,1,-6.845,-4.101,1,1,0.935
0,-6.794,1.656,0.488,-0.837,0.159,0.315,0.312,1,0,1,-6.794,-4.633,2,2,1.898
1,-2.898,-1.049,-0.259,1.33,-0.167,-0.194,-0.775,1,1,1,-8.272,-2.898,6,8,6.08
1,2.027,0.703,0.808,-2.15,-1.089,0.326,0.048,0,0,0,-3.393,2.027,5,3,4.697
0,-4.885,0.445,-1.844,-0.038,1.049,-0.447,1.12,0,0,1,-4.885,-2.623,1,1,0.876
1,-0.628,0.224,0.737,0.329,0.718,0.869,-0.398,0,0,0,-2.783,-0.628,5,4,4.826
0,-1.726,-0.016,-0.309,0.235,-2.002,-0.765,0.332,0,1,0,-1.726,4.476,9,8,8.798
0,-3.425,1.792,0.531,1.09,-1.42,-0.111,-0.283,1,0,0,-3.425,1.636,6,6,5.775
1,0.661,-0.034,-1.144,-0.278,-0.436,-0.389,-0.539,0,0,0,-3.931,0.661,5,4,4.855
1,-3.604,-1.572,-1.467,0.386,-0.95,-1.121,-0.547,1,1,1,-7.568,-3.604,6,7,6.004
1,5.846,0.217,1.211,0.266,1.733,0.335,-0.473,1,1,0,-4.438,5.846,10,10,9.989
1,-4.686,0.172,1.306,-0.125,0.037,2.562,0.951,1,0,1,-7.225,-4.686,2,3,2.099
0,-3.291,-0.806,-0.58,-1.543,-0.894,0.294,-0.568,0,1,0,-3.291,5.736,9,8,8.892
1,-1.114,-1.078,-0.073,0.658,-1.049,1.079,1.178,0,1,1,-6.22,-1.114,5,4,4.903
0,-7.506,2.13,0.787,0.914,0.555,-0.38,-1.613,1,0,0,-7.506,-1.437,6,6,5.796
0,-7.716,-1.494,0.343,-1.453,0.777,0.259,-0.544,1,0,1,-7.716,-5.2,2,3,1.936
1,-0.76,0.065,0.883,0.466,0.724,-0.305,-0.913,0,1,1,-7.276,-0.76,5,5,5.134
1,-1.436,0.204,0.558,-1.554,0.119,-0.244,-0.694,0,1,1,-6.303,-1.436,5,5,5.127
0,-5.343,0.304,-1.45,-0.436,0.037,-2.513,1.258,0,0,1,-5.343,-5.324,1,1,0.909
0,-5.726,1.338,-1.191,2.044,0.202,-0.705,1.123,1,0,1,-5.726,-3.576,2,2,1.861
1,-0.621,-0.64,0.694,-0.269,-0.649,0.152,-1.27,0,0,0,-5.227,-0.621,5,4,4.847
1,-0.948,0.3,-0.045,-0.548,-0.445,-0.067,-0.147,0,1,1,-5.119,-0.948,5,5,5.133
0,-5.537,-0.063,0.161,1.307,-0.623,-1.988,0.737,0,1,1,-5.537,-0.805,5,5,5.049
0,-4.511,0.106,1.008,0.747,0.741,-1.179,-0.431,1,1,0,-4.511,5.681,10,10,10.011
0,-5.811,0.379,0.947,1.493,0.473,-0.913,0.763,1,0,1,-5.811,-3.464,2,2,1.884
1,0.43,-1.487,0.803,0.562,-0.866,1.208,1.293,0,1,1,-6.545,0.43,5,5,5.05
0,-4.183,2.039,-0.069,0.187,-1.058,0.181,0.616,1,1,0,-4.183,6.386,10,10,9.807
1,6.096,0.406,-1.041,-0.817,-1.088,-0.724,-0.004,1,1,0,-4.788,6.096,10,10,9.846
0,-4.123,-0.888,1.038,0.28,0.427,0.932,-0.621,0,0,0,-4.123,0.834,5,4,4.804
1,-3.476,-0.844,-0.038,0.85,0.238,0.233,-2.137,1,0,0,-8.78,-3.476,6,6,5.774
0,-5.665,0.847,0.15,-0.776,-0.002,0.246,0.182,1,1,0,-5.665,6.651,10,10,9.994
0,-6.785,-2.57,-2.607,0.067,0.073,1.021,-0.745,0,0,0,-6.785,-0.168,5,4,4.851
0,-5.878,-0.732,-0.74,-0.397,-1.191,1.8,-0.173,0,0,1,-5.878,-4.723,1,1,0.897
1,-4.861,-3.68,1.098,-0.467,-1.181,-0.004,1.35,1,0,1,-5.471,-4.861,2,2,1.87
1,-5.968,-1.102,0.12,0.727,1.103,-0.478,-0.647,0,0,1,-8.132,-5.968,1,1,0.911
1,-3.627,-0.632,1.539,0.943,1.939,1.043,1.524,0,0,1,-4.442,-3.627,1,1,0.8
0,-3.355,-0.251,1.613,-1.021,-1.759,-0.62,-0.11,0,1,0,-3.355,6.132,9,8,8.815
0,-5.112,-1.344,-0.176,-0.88,-0.658,-0.16,0.146,1,1,1,-5.112,-0.489,6,8,6.087
1,6.839,1.027,-0.985,-0.065,-0.239,-0.546,0.102,0,1,0,-3.227,6.839,9,9,9.028
0,-2.766,-1.032,0.25,-1.688,1.733,0.027,1.581,0,0,0,-2.766,2.446,5,3,4.719
0,-2.392,-1.324,1.838,0.194,1.544,-0.663,0.703,0,0,0,-2.392,2.266,5,3,4.771
0,-4.541,-1.768,1.533,2.687,0.881,-0.535,0.192,0,0,0,-4.541,4.101,5,3,4.741
1,4.779,1.418,0.053,0.028,0.487,-0.68,0.444,0,1,0,-3.005,4.779,9,9,8.979
0,-6.128,1.272,0.606,1.173,-0.503,-0.607,-0.238,1,0,0,-6.128,0.732,6,6,5.786
1,-1.328,-1.567,0.977,1.674,-1.892,0.23,2.352,0,0,1,-4.011,-1.328,1,1,0.844
0,-6.921,-0.091,-0.786,1.014,0.335,0.776,-0.819,1,1,1,-6.921,-2.666,6,8,6.122
0,-8.861,0.008,0.83,-1.832,-0.919,-0.965,-1.222,1,1,1,-8.861,-0.829,6,7,5.936
0,-6.653,0.493,0.429,2.368,1.174,1.29,-0.115,1,0,1,-6.653,-3.86,2,2,1.907
1,1.461,1.219,-0.242,-2.15,0.871,-0.44,-0.4,0,0,0,-5.589,1.461,5,3,4.73
1,6.042,0.921,0.83,-1.093,-0.486,-0.097,0.885,0,1,0,-3.44,6.042,9,9,8.979
1,3.332,-1.611,0.749,0.613,-1.881,0.932,0.27,1,0,0,-5.548,3.332,6,6,5.795
0,-3.751,0.046,1.144,0.873,-0.255,-0.319,1.037,1,0,0,-3.751,3.028,6,6,5.763
0,-0.411,-0.025,-0.279,-0.241,-1.301,1.417,2.2,0,0,0,-0.411,2.307,5,3,4.655
1,1.245,0.853,-0.955,1.421,-2.452,-0.405,-0.427,0,0,0,-5.073,1.245,5,4,4.833
1,-0.322,-1.323,-0.834,0.28,-0.621,-0.423,0.108,1,1,1,-8.184,-0.322,6,8,6.085
1,3.485,1.932,-0.393,0.695,-1.261,-0.622,0.141,1,1,0,-4.561,3.485,10,9,9.768
1,3.624,0.819,-0.264,-0.978,-1.303,1.458,-1.261,1,1,0,-6.97,3.624,10,10,9.83
0,-6.841,1.057,-0.757,1.078,0.267,0.094,0.351,1,0,1,-6.841,-4.508,2,2,1.886
1,5.481,0.423,0.243,0.154,-0.924,-1.169,-0.872,1,1,0,-5.565,5.481,10,10,9.872
1,1.263,-0.272,-0.208,-0.476,0.003,1.361,0.101,1,0,0,-5.402,1.263,6,7,5.799
1,-6.528,0.124,0.854,1.132,1.436,-0.745,0.322,1,0,1,-6.942,-6.528,2,2,1.867
1,-4.768,-0.169,-0.541,-0.063,-1.645,1.211,2.631,1,0,1,-4.384,-4.768,2,2,1.762
0,-3.414,1.406,-0.547,-0.478,0.517,1.149,-0.422,1,0,0,-3.414,1.074,6,7,5.83
0,-8.481,1.482,-0.284,0.495,0.524,-1.57,-1.547,0,1,1,-8.481,-2.144,5,6,5.145
1,7.298,0.176,-0.651,-0.715,-0.553,-0.567,1.588,0,1,0,0.414,7.298,9,9,8.963
0,-3.917,-1.61,0.687,0.61,1.75,-2.197,0.208,0,1,1,-3.917,-0.551,5,5,5.102
1,6.083,1.135,0.96,-0.167,-0.2,1.869,-0.023,1,1,0,-4.961,6.083,10,10,9.976
1,0.767,-0.533,-2.249,-1.189,-1.004,-0.687,2.008,1,1,1,-6.36,0.767,6,7,5.921
0,-4.323,-0.475,0.127,0.471,-0.336,-1.307,0.148,1,0,0,-4.323,-0.14,6,7,5.814
1,-0.999,-0.699,-0.109,-0.02,0.147,-0.546,-0.676,0,1,1,-7.001,-0.999,5,5,5.124
1,1.4,0.316,-1.213,0.755,0.283,0.712,2.066,1,1,1,-5.209,1.4,6,7,6.056
1,1.353,0.78,1.102,-1.876,-0.121,0.788,1.394,1,0,0,-2.594,1.353,6,6,5.7
1,0.429,1.384,-2.809,-0.352,-1.168,-1.353,-1.878,0,0,0,-5.005,0.429,5,4,4.809
0,-4.078,2.009,1.615,-0.168,-1.015,-0.539,0.725,0,1,1,-4.078,-1.458,5,5,4.913
1,-1.079,0.054,-0.315,0.222,-1.157,1.181,0.412,0,1,1,-5.37,-1.079,5,5,4.906
0,-4.319,-0.192,-1.213,0.293,0.934,-1.221,0.204,1,1,0,-4.319,4.218,10,10,10.02
0,-6.702,0.302,0.582,1.708,0.776,-0.634,-0.13,1,0,1,-6.702,-4.055,2,3,1.923
0,-7.019,0.577,-1.222,-0.818,-0.425,-0.006,-0.997,1,0,1,-7.019,-8.556,2,3,1.955
1,6.368,0.427,-0.875,2.453,-0.596,1.584,0.37,0,1,0,-1.832,6.368,9,8,8.94
0,-7.869,0.113,-0.963,0.039,1.848,0.621,-0.69,1,1,1,-7.869,-1.036,6,8,6.101
0,-6.264,-0.423,-0.986,0.55,-1.042,-1.009,-1.553,0,0,1,-6.264,-6.096,1,2,0.969
1,1.489,0.463,0.195,-0.156,0.556,0.017,0.686,1,0,0,-3.843,1.489,6,6,5.778
1,1.556,1.039,0.879,-0.848,0.298,-0.106,-0.465,1,0,0,-4.072,1.556,6,7,5.826
0,-5.807,0.692,1.973,-1.539,1.279,-1.878,0.16,1,0,1,-5.807,-5.389,2,2,1.911
1,-4.152,-0.13,-0.045,0.706,0.725,-0.978,-0.569,1,0,1,-7.571,-4.152,2,3,1.931
1,4.292,-0.759,-0.707,-0.23,-1.462,-1.843,1.57,1,0,0,-2.396,4.292,6,6,5.767
0,-5.166,1.618,-0.652,2.151,-1.252,-0.091,1.187,0,0,1,-5.166,-4.113,1,1,0.856
0,-9.866,1.116,1.257,-0.598,-0.18,0.023,-2.083,1,0,1,-9.866,-7.81,2,3,1.929
0,-3.417,0.288,0.872,-0.905,0.649,0.645,1.176,0,0,1,-3.417,-3.151,1,1,0.889
0,-3.527,-1.218,-0.514,-1.224,-0.086,-0.454,-0.051,0,0,0,-3.527,0.685,5,4,4.835
1,-2.588,-0.812,1.121,0.537,0.481,1.367,-2.926,0,0,0,-6.024,-2.588,5,3,4.664
0,-2.726,-0.621,-0.236,-0.148,0.562,0.878,0.984,0,1,0,-2.726,5.116,9,9,8.951
0,-6.203,1.147,1.443,1.079,-0.026,0.39,-1.719,0,0,1,-6.203,-7.782,1,1,0.93
1,5.615,-0.161,0.642,-1.381,-1.076,1.223,0.686,0,1,0,-3.597,5.615,9,8,8.8
0,-6.822,-0.046,0.863,-0.539,-0.987,0.424,-0.629,1,1,0,-6.822,4.813,10,10,9.871
1,-1.356,0.023,-0.927,0.733,-0.669,-0.369,0.09,0,1,1,-7.928,-1.356,5,5,5.097
0,-4.287,-0.113,-0.27,1.236,-0.682,-0.646,0.828,0,0,1,-4.287,-5.17,1,1,0.868
0,-9.887,-2.005,0.509,1.057,-0.298,0.411,-2.042,1,1,1,-9.887,-2.513,6,8,6.142
0,-6.034,0.732,-0.903,-0.414,1.664,0.63,-0.343,1,1,1,-6.034,0.044,6,8,6.115
0,-6.174,-0.294,-1.7,0.139,-1.641,-0.987,-0.282,1,0,0,-6.174,-0.722,6,7,5.835
1,-4.932,0.689,1.602,-0.483,2.154,-1.706,-0.017,1,0,1,-5.514,-4.932,2,2,1.834
0,-8.987,0.164,-1.465,1.348,-1.285,-0.688,-1.416,1,0,1,-8.987,-5.9,2,2,1.898
0,-6.512,0.349,-0.221,-0.562,-0.473,0.555,-0.036,0,0,1,-6.512,-5.111,1,1,0.936
1,5.931,0.015,-0.213,-2.329,0.654,-0.012,0.288,0,1,0,-3.34,5.931,9,8,8.905
0,-4.795,-0.776,0.417,-0.116,-1.233,-1.437,0.476,0,1,1,-4.795,0.688,5,5,4.904
1,-1.001,0.598,2.705,-0.376,0.991,2.601,-1.677,0,1,1,-8.013,-1.001,5,6,5.473
1,-5.619,-0.41,0.373,1.917,-1.415,0.576,-0.351,1,0,1,-6.229,-5.619,2,3,1.927
1,-5.461,0.123,1.608,0.331,0.506,0.686,-0.954,1,0,1,-6.794,-5.461,2,3,1.934
0,-8.277,-1.616,-0.212,1.727,0.435,1.099,1.224,1,1,1,-8.277,-0.038,6,7,6.049
1,4.66,1.337,-0.252,0.074,-0.298,0.096,-0.292,1,1,0,-6.005,4.66,10,10,10.007
0,-2.688,-0.727,1.308,-0.498,-1.243,0.137,0.245,1,1,0,-2.688,5.544,10,10,9.783
0,-5.017,-1.824,1.047,-0.387,-0.178,-0.192,1.55,0,0,1,-5.017,-2.192,1,1,0.903
1,1.543,0.876,-0.894,0.422,1.875,-1.29,-0.1,0,0,0,-4.531,1.543,5,4,4.823
1,-3.009,-1.485,1.384,-0.146,-1.287,0.613,-1.362,0,1,1,-6.766,-3.009,5,5,4.955
1,0.927,-1.642,-0.866,2.166,2.795,-0.782,0.1,0,0,0,-5.207,0.927,5,3,4.663
1,2.147,-1.12,-0.259,0.323,1.133,0.206,0.77,0,0,0,-3.383,2.147,5,4,4.775
0,-4.173,0.388,-0.925,0.134,-0.116,-0.424,0.882,1,0,0,-4.173,1.671,6,7,5.798
1,-5.513,-1.211,-0.263,0.612,-1.025,1.283,-0.509,0,0,1,-8.332,-5.513,1,1,0.932
1,0.79,1.608,1.349,-0.253,-0.298,-0.474,-0.525,0,0,0,-4.945,0.79,5,4,4.824
1,0.407,-0.664,2.649,-0.729,0.478,0.434,0.484,0,0,0,-3.776,0.407,5,4,4.809
1,-1.653,-0.615,-0.983,1.059,1.418,1.533,-0.665,1,1,1,-7.547,-1.653,6,8,6.075
0,-4.503,1.99,0.135,0.617,-0.452,1.318,0.054,1,0,0,-4.503,0.222,6,6,5.764
0,-3.71,-0.726,1.35,0.599,-0.196,0.471,-1.297,0,0,0,-3.71,-0.76,5,4,4.826
0,-4.968,0.129,1.007,-0.107,0.21,0.661,-2.326,0,0,0,-4.968,-2.432,5,3,4.767
0,-4.946,-0.41,1.328,-1.775,1.145,0.236,1.159,1,0,0,-4.946,3.931,6,6,5.714
0,-4.433,0.582,0.854,0.925,0.124,-0.153,-0.114,1,0,0,-4.433,2.026,6,6,5.796
0,-4.319,-0.512,0.177,1.627,-0.857,-1.254,0.77,1,1,0,-4.319,6.159,10,10,9.873
1,4.545,1.727,-0.057,2.047,0.047,1.252,-0.448,1,1,0,-5.143,4.545,10,10,9.908
1,1.83,0.619,0.352,-0.981,0.969,2.097,0.172,0,0,0,-3.947,1.83,5,4,4.885
0,-7.623,1.128,-0.055,-0.67,-0.659,-0.308,-2.028,1,0,0,-7.623,0.075,6,7,5.818
1,5.855,1.08,0.765,-1.03,0.356,-0.051,-0.007,1,1,0,-5.269,5.855,10,10,9.987
1,5.768,-1.937,-0.937,-1.239,1.554,-0.754,-0.074,0,1,0,-3.597,5.768,9,9,9.045
0,-5.172,-1.99,1.464,0.07,-1.27,0.896,-1.958,1,0,0,-5.172,0.728,6,7,5.806
1,0.447,-0.368,-0.418,0.297,-0.265,-0.313,0.956,1,0,0,-3.474,0.447,6,6,5.783
0,-8.376,1.76,-0.238,0.883,0.285,-0.826,-0.612,0,0,1,-8.376,-5.822,1,1,0.907
1,-3.743,0.053,-0.378,0.793,-1.123,-1.386,-0.662,1,0,1,-6.23,-3.743,2,3,1.919
1,-0.396,1.763,-1.276,3.423,-0.078,1.387,-0.378,1,1,1,-6.376,-0.396,6,8,6.083
0,-5.403,-2.093,0.171,1.226,0.813,-1.162,-0.018,0,0,1,-5.403,-4.043,1,1,0.902
1,1.299,-0.899,1.254,-2.459,0.304,0.498,-0.974,1,0,0,-7.204,1.299,6,6,5.712
0,-3.998,0.575,-0.416,-0.349,1.501,-0.257,0.191,0,1,1,-3.998,0.623,5,5,5.108
0,-7.543,0.137,-0.404,2.596,-1.22,-0.831,-0.856,1,0,1,-7.543,-7.478,2,3,1.931
0,-2.368,-0.125,0.983,-0.113,0.517,0.601,1.78,1,0,0,-2.368,2.371,6,6,5.732
1,-6.705,-0.258,0.203,0.995,0.487,0.239,-0.976,0,0,1,-5.826,-6.705,1,1,0.929
1,4.293,-0.164,-0.206,-0.954,-0.867,-0.062,-0.421,0,1,0,-3.093,4.293,9,9,9.037
1,4.895,0.388,1.439,1.01,-0.621,0.664,-0.078,1,1,0,-4.499,4.895,10,10,9.961
1,-2.718,1.064,-0.616,0.215,-1.522,-1.082,0.11,1,1,1,-5.466,-2.718,6,7,5.901
1,-0.536,-1.412,-0.464,-0.1,-1.382,0.038,-0.532,0,1,1,-6.22,-0.536,5,5,4.955
1,-5.953,0.587,-0.697,1.472,0.964,0.741,1.191,0,0,1,-3.883,-5.953,1,1,0.856
1,-0.51,-0.831,-2.056,0.432,-0.395,-0.71,1.52,1,1,1,-5.061,-0.51,6,7,6.059
0,-3.735,0.895,1.373,0.221,0.377,-1.903,-0.181,0,0,0,-3.735,0.634,5,4,4.812
0,-4.524,-0.747,0.073,-0.012,0.888,-1.797,-0.184,0,1,0,-4.524,3.334,9,9,9.022
1,-1.361,1.395,-2.352,1.658,-1.911,0.082,-1.522,1,1,1,-8.814,-1.361,6,7,5.936
0,-6.095,0.539,-0.884,-0.038,0.866,2.023,-1.637,1,0,1,-6.095,-6.066,2,3,1.943
0,-5.526,1.33,1.535,-1.35,1.207,-1.27,-0.975,0,0,1,-5.526,-4.741,1,1,0.919
1,0.662,-0.732,0.239,-1.545,-0.855,-0.521,-0.985,0,0,0,-4.328,0.662,5,4,4.826
1,-5.2,-0.327,0.291,0.397,-0.384,1.205,0.047,1,0,1,-8.179,-5.2,2,3,1.926
0,-7.365,0.418,-0.619,-0.16,-1.117,0.37,0.377,1,0,1,-7.365,-4.438,2,2,1.897
0,-4.327,-1.492,-0.467,0.05,-0.884,-1.769,0.57,1,0,0,-4.327,1.871,6,7,5.801
0,-4.455,-1.035,-0.27,-2.172,0.327,-0.473,-0.148,0,1,0,-4.455,4.171,9,8,8.912
0,-6.026,-0.211,0.747,0.051,-0.026,-0.697,0.384,0,1,1,-6.026,-1.678,5,5,5.109
0,-4.854,0.454,-1.66,0.197,1.169,-0.668,0.546,1,1,1,-4.854,-1.046,6,8,6.098
1,5.348,0.668,1.009,-0.721,0.346,-0.55,-0.012,0,1,0,-2.487,5.348,9,9,9.016
0,-2.674,-0.683,0.517,-1.047,-0.781,-0.457,0.897,0,0,0,-2.674,2.179,5,4,4.785
1,-5.686,1.728,-1.44,0.37,-0.589,-0.496,-2.139,0,0,1,-9.14,-5.686,1,1,0.9
0,-5.903,0.106,1.781,-0.939,0.116,0.326,0.032,1,1,0,-5.903,4.749,10,10,9.99
1,-4.665,-0.348,-0.869,-1.584,0.715,0.193,0.44,0,0,1,-3.503,-4.665,1,1,0.908
1,3.87,0.483,-0.402,-0.452,0.605,0.874,-1.14,0,1,0,-4.001,3.87,9,9,9.042
1,2.279,-1.527,0.558,-0.549,-0.009,1.975,2.179,0,1,1,-3.725,2.279,5,5,5.057
0,-5.455,-0.52,-0.412,-0.047,0.89,0.627,0.29,1,0,0,-5.455,1.545,6,6,5.794
0,-5.54,-0.898,0.454,-0.549,-0.573,-1.023,1.051,0,1,1,-5.54,1.593,5,5,5.054
0,-4.812,0.639,1.002,0.794,1.172,1.939,0.793,0,1,1,-4.812,-0.703,5,5,5.067
0,-5.386,-0.439,-0.791,-0.228,0.45,-0.553,-0.967,1,1,0,-5.386,2.409,10,10,10.044
0,-6.318,-0.201,0.604,-1.017,-0.304,0.779,1.067,1,1,1,-6.318,0.919,6,7,6.07
1,6.861,1.449,0.639,0.368,1.601,0.184,0.575,0,1,0,-4.197,6.861,9,9,8.96
0,-4.043,-0.521,0.503,-1.667,-0.859,2.537,0.449,0,1,0,-4.043,5.132,9,9,9.24
1,-3.796,0.652,0.16,1.139,0.786,-0.086,-0.293,0,0,1,-5.76,-3.796,1,1,0.918
0,-5.359,-0.531,-0.025,-1.105,-0.555,1.804,-0.329,1,1,0,-5.359,6.175,10,10,10.014
1,-3.294,-1.966,1.141,-1.31,-1.372,1.507,0.37,1,0,1,-7.444,-3.294,2,2,1.887
0,-3.374,0.88,-0.439,0.785,2.575,0.497,-0.599,1,1,0,-3.374,3.796,10,10,9.879
0,-5.107,-0.211,-0.397,-0.632,0.111,-0.324,0.269,1,0,0,-5.107,1.291,6,7,5.807
1,-5.77,1.526,-0.315,0.168,-1.065,1.868,-0.102,0,0,1,-6.501,-5.77,1,1,0.904
0,-3.672,-0.664,-1.321,-0.144,-0.993,1.789,-1.178,0,0,0,-3.672,-0.136,5,4,4.836
1,-0.13,-1.191,0.019,0.738,1.989,-0.544,0.312,0,1,1,-5.958,-0.13,5,5,5.006
1,-1.133,0.122,0.346,-0.01,-0.778,-0.606,-1.288,0,0,0,-5.076,-1.133,5,4,4.855
0,-1.37,0.244,0.325,0.248,0.076,-0.546,0.203,0,0,0,-1.37,0.323,5,4,4.806
1,6.344,-1.364,0.908,-0.391,-0.313,-0.543,-0.52,0,1,0,-3.787,6.344,9,9,9.032
1,6.916,0.192,-1.261,-1.434,-1.122,-0.905,1.324,0,1,0,-1.621,6.916,9,8,8.81
0,-6.995,0.68,0.332,-0.556,0.928,-1.736,-0.295,1,0,1,-6.995,-4.474,2,3,1.942
0,-5.373,-1.773,-1.408,1.3,-1.787,-0.548,0.977,0,0,1,-5.373,-3.107,1,1,0.821
