trt,Y,X1,X2,X3,X4,X5,X6,E1,E2,E3,Y0,Y1,trueGrp,estGrp,mmt
0,-6.452,-1.385,1.772,2.757,1.967,0.228,0.875,1,0,1,-6.452,-5.599,2,2,2.108
0,-8.185,2.249,0.539,1.101,-0.215,-1.908,-1.527,0,1,1,-8.185,-3.479,5,3,4.572
0,-4.979,-0.04,-0.798,-1.027,-0.417,-0.923,1.435,0,0,1,-4.979,-2.478,1,1,0.998
0,-6.947,-0.004,2.532,0.529,1.499,0.596,1.28,1,0,1,-6.947,-5.597,2,3,2.132
0,-9.441,0.993,2.124,1.359,0.24,0.042,0.474,1,0,1,-9.441,-8.779,2,2,2.096
0,-6.778,-1.164,0.105,-1.313,-0.38,-1.77,-0.568,0,1,1,-6.778,-2.278,5,4,4.637
0,-5.224,1.559,0.864,0.835,0.262,-0.003,1.417,0,0,0,-5.224,0.244,5,5,5.154
0,-7.888,-1.062,1.397,-0.552,1.093,-1.264,-0.61,0,0,1,-7.888,-7.28,1,1,0.996
0,1.222,0.228,-1.439,0.77,1.126,0.027,0.175,0,0,0,1.222,5.821,5,5,5.123
0,-6.898,-0.337,-0.462,-1.003,-1.058,-1.396,1.119,0,0,1,-6.898,-4.045,1,1,1.005
1,5.142,-1.156,-0.921,-0.908,-0.933,0.719,1.055,1,1,0,-4.217,5.142,10,10,9.913
1,3.54,-1.653,-1.418,0.883,0.241,-0.524,0.811,1,1,1,-3.604,3.54,6,7,6.192
1,8.134,-0.998,-0.203,0.987,1.42,1.034,-0.31,1,1,0,-2.303,8.134,10,10,9.891
0,-2.274,1.081,1.757,-1.436,1.405,-0.103,0.318,1,0,0,-2.274,2.227,6,8,6.249
0,-0.329,-0.779,-0.996,-0.208,0.765,-0.004,-0.279,0,1,0,-0.329,7.512,9,9,8.741
1,8.663,0.48,-0.68,1.997,0.509,-1.877,1.17,1,1,0,-2.691,8.663,10,10,9.923
0,-8.939,-0.564,0.081,0.365,-0.884,0.274,0.734,0,0,1,-8.939,-5.944,1,1,0.997
0,-4.494,0.425,-1.188,-0.084,-0.469,-0.099,-1.531,0,0,1,-4.494,-4.753,1,2,1.246
1,5.838,-0.972,-0.285,0.873,-0.187,-1.521,0.933,0,1,0,-2.309,5.838,9,9,8.801
1,-1.571,0.945,0.064,1.723,0.423,-0.94,-1.208,0,0,0,-3.554,-1.571,5,4,5.03
0,-10.181,-0.996,1.09,0.165,-0.333,1.827,-0.769,0,0,1,-10.181,-9.475,1,1,0.966
1,1.34,1.518,-0.3,1.99,-0.575,0.128,-1.869,1,1,0,-8.112,1.34,10,9,9.779
1,2.256,0.16,-0.677,0.979,-1.967,-0.787,0.592,1,1,0,-8.207,2.256,10,10,9.836
0,-0.004,0.906,-2.358,-0.862,-0.334,0.657,-1.595,0,0,0,-0.004,5.688,5,4,4.901
0,-2.667,-0.042,-1.247,-1.13,-0.025,-0.208,-1.403,0,1,1,-2.667,1.258,5,4,4.933
0,-8.414,2.038,0.557,1.446,0.717,0.251,-0.461,1,1,1,-8.414,-2.099,6,6,5.726
0,-5.626,-1.626,-1.028,-0.702,0.082,-0.274,-0.476,0,1,1,-5.626,0.174,5,3,4.6
1,2.152,1.672,0.266,0.78,-0.617,0.598,1.53,0,0,0,-3.143,2.152,5,5,5.144
0,-2.288,-0.112,0.076,0.555,1.732,0.001,-2.269,0,0,0,-2.288,0.512,5,5,5.074
1,3.765,0.333,-0.831,0.995,-0.876,-1.782,1.358,1,0,0,-3.601,3.765,6,7,6.215
0,-4.497,0.084,1.007,0.789,0.627,0.937,2.354,1,0,1,-4.497,-3.039,2,3,2.118
1,2.168,-0.751,0.272,-0.472,-0.294,0.601,-0.072,1,1,0,-7.115,2.168,10,10,9.871
0,-10.379,-0.981,0.213,-0.098,-0.792,-2.083,-0.056,1,0,1,-10.379,-7.02,2,2,2.082
0,-9.632,-1.178,2.013,-0.209,1.477,1.281,0.811,1,0,1,-9.632,-5.58,2,3,2.181
1,5.759,1.803,-1.159,-1.053,-1.698,0.803,-0.179,0,1,0,-4.121,5.759,9,8,8.701
1,5.918,0.004,-0.925,2.026,-0.604,-0.618,-0.252,0,1,0,-5.865,5.918,9,8,8.703
0,-10.458,-1.418,0.74,-0.318,0.791,0.912,-1.035,1,1,1,-10.458,-2.007,6,6,5.741
0,-6.98,1.061,0.032,0.113,-0.362,-0.043,-0.686,0,0,1,-6.98,-5.946,1,1,0.912
0,-8.574,-0.213,0.455,-0.423,-0.95,1.361,0.153,1,0,0,-8.574,-2.612,6,8,6.23
0,-11.385,0.318,1.034,1.069,-1.168,0.345,-0.338,0,0,1,-11.385,-9.018,1,1,0.91
0,-7.926,1.14,-0.934,-0.649,-1.981,-1.928,-0.12,1,1,1,-7.926,-0.954,6,6,5.645
1,3.328,0.475,-0.03,1.366,0.288,0.555,0.74,0,0,0,-3.989,3.328,5,5,5.126
0,-9.577,0.529,0.554,1.094,0.684,0.95,-2.196,0,0,1,-9.577,-7.01,1,1,0.939
0,-4.504,1.375,0.278,1.053,0.864,-0.098,1.168,1,0,1,-4.504,0.502,2,3,2.132
0,-3.413,-2.194,-0.701,-0.205,0.226,-1.268,0.302,0,0,0,-3.413,2.181,5,5,5.118
0,-3.205,-0.686,-0.532,0.666,0.67,1.064,-1.177,0,0,0,-3.205,3.008,5,5,5.046
0,-3.313,0.409,0.304,-0.324,0.753,2.595,1.664,0,1,1,-3.313,2.006,5,6,5.487
1,5.443,0.017,-0.814,1.606,-0.164,1.191,-0.157,0,1,0,-2.433,5.443,9,8,8.702
1,3.72,0.915,0.341,-0.794,0.811,0.321,-0.987,0,1,0,-2.531,3.72,9,9,8.713
1,6.403,1.097,-0.611,-1.285,-0.006,-0.31,-0.533,0,1,0,-2.667,6.403,9,8,8.707
0,-10.541,0.885,1.264,0.985,-1.214,-1.187,0.113,0,1,1,-10.541,-6.136,5,3,4.599
0,-8.256,-0.272,0.353,0.255,-0.017,-1.315,-0.908,0,0,1,-8.256,-7.217,1,1,0.913
0,-0.713,-0.065,-0.977,-1.509,0.64,1.115,-0.517,1,0,0,-0.713,4.302,6,7,6.172
1,5.256,0.128,-0.237,0.544,0.574,1.427,-0.472,1,1,0,-5.716,5.256,10,10,9.857
0,-2.378,-0.446,-1.821,-0.21,0.459,-0.692,-0.282,1,0,1,-2.378,0.483,2,3,2.435
0,-1.286,-0.83,0.348,1.514,1.888,-0.558,2.145,0,0,1,-1.286,-0.948,1,1,1.003
1,4.674,0.883,1.401,-0.531,0.92,1.032,0.185,0,1,0,-4.963,4.674,9,9,8.799
1,4.86,1.933,-0.132,0.689,-0.308,-0.425,0.005,0,1,0,-4.854,4.86,9,9,8.737
0,1.408,-0.455,-0.889,-0.336,1.065,-0.023,1.569,1,0,0,1.408,6.752,6,8,6.258
0,-9.577,0.149,1.523,0.094,0.23,0.429,0.814,1,0,1,-9.577,-5.772,2,3,2.127
1,4.14,-0.417,-0.16,-0.148,-0.129,0.719,-0.296,0,1,0,-4.074,4.14,9,9,8.732
0,-1.004,1.957,-1.806,-0.382,0.514,-0.977,0.889,0,0,1,-1.004,0.997,1,2,1.397
0,-5.989,-1.157,-0.04,0.811,-0.141,1.019,-0.619,0,1,1,-5.989,-2.246,5,4,4.61
0,-5.702,-1.774,-0.848,1.878,0.253,0.88,-0.715,1,1,1,-5.702,-0.792,6,6,5.7
0,-0.312,1.916,0.229,-1.356,0.728,0.169,-0.082,0,0,0,-0.312,2.93,5,5,5.094
1,-3.476,-0.071,0.298,0.822,-0.505,-0.451,-1.431,0,1,1,-8.327,-3.476,5,3,4.548
1,3.662,-2.4,-0.799,1.453,0.008,-0.609,-0.637,1,1,0,-6.886,3.662,10,9,9.8
0,-9.469,-0.536,-0.211,-0.679,-1.346,-0.206,-0.038,1,0,1,-9.469,-8.076,2,2,2.045
1,-4.42,-2.172,0.755,0.158,-0.97,-0.988,-0.341,0,0,0,-10.623,-4.42,5,5,5.048
0,-0.187,-0.405,-1.292,1.535,0.151,-0.702,-0.08,0,0,0,-0.187,1.846,5,5,5.038
1,4.757,0.646,-0.05,0.66,0.359,-2.138,-1.556,1,1,0,-6.149,4.757,10,9,9.573
0,-6.257,0.991,0.759,-1.048,0.092,0.471,0.598,0,1,1,-6.257,-1.468,5,4,4.659
1,-0.512,0.277,-0.822,-0.945,-1.505,0.566,1.584,1,1,1,-6.59,-0.512,6,6,5.763
0,-4.684,1.07,0.136,-1.074,-0.59,-1.629,2.116,1,0,1,-4.684,-2.634,2,3,2.146
1,-0.633,2.033,-0.448,1.293,-1.984,-1.121,0.949,0,0,0,-5.014,-0.633,5,5,5.086
1,3.815,-1.132,-0.671,0.692,-0.406,-1.023,-0.574,0,1,0,-4.114,3.815,9,8,8.71
0,-8.07,-0.424,-0.291,-1.253,-2.233,0.46,0.995,1,1,1,-8.07,-1.482,6,6,5.717
0,-2.463,-0.571,-1.216,0.306,0.076,0.119,0.065,0,0,1,-2.463,-3.748,1,2,1.321
1,4.172,-0.158,-0.647,0.017,0.766,0.281,-0.641,1,0,0,-3.709,4.172,6,7,6.164
0,-3.725,1.133,0.161,-0.826,0.019,-1.242,0.469,1,0,0,-3.725,1.404,6,8,6.233
1,6.875,0.577,-1.158,0.351,0.151,1.883,-0.581,0,1,0,-4.433,6.875,9,9,8.749
1,6.128,-0.705,-0.793,-1.155,-0.363,1.992,0.14,0,1,0,-2.847,6.128,9,9,8.824
1,7.561,0.941,-1.047,-0.798,0.195,1.542,0.977,0,0,0,1.935,7.561,5,5,5.152
1,3.922,-0.138,-0.725,1.042,-1.069,-1.194,-0.133,1,1,0,-7.242,3.922,10,10,9.831
0,-1.275,1.033,-0.353,0.09,0.277,-0.361,1.155,0,1,1,-1.275,1.653,5,4,4.68
0,-1.84,0.979,-0.347,-0.515,1.82,-1.128,-1.152,0,0,1,-1.84,-1.603,1,1,0.881
1,-0.011,0.139,-0.28,-0.006,-0.216,2.052,1.046,1,0,0,-3.304,-0.011,6,8,6.273
0,2.055,0.795,-2.159,0.508,1.734,0.854,0.461,0,0,1,2.055,4.473,1,2,1.356
0,-2.828,-0.515,-0.69,0.068,0.415,0.595,0.414,1,0,0,-2.828,4.39,6,8,6.237
1,-7.517,-0.358,0.786,0.404,-1.394,-0.722,-0.324,1,1,1,-12.736,-7.517,6,6,5.707
0,-2.173,-1.44,-0.122,-0.474,1.487,0.267,-0.243,0,1,0,-2.173,9.658,9,9,8.767
0,-3.602,0.69,-0.745,-1.448,0.454,-1.086,-0.721,0,1,1,-3.602,1.786,5,4,4.601
0,-3.503,-0.731,0.153,0.3,0.682,-0.375,1.141,0,0,0,-3.503,2.884,5,5,5.169
1,-2.948,-0.979,0.156,-0.779,-2.725,-0.829,-1.34,1,1,0,-12.525,-2.948,10,9,9.53
0,-8.392,1.165,0.323,0.398,-1.233,-0.227,1.131,1,0,1,-8.392,-5.905,2,3,2.118
0,-5.5,0.301,-0.279,-0.33,-1.807,0.269,-0.08,0,0,0,-5.5,-2.175,5,5,5.06
0,-3.931,1.339,-0.723,-0.376,0.36,0.067,-0.101,1,1,1,-3.931,2.544,6,6,5.731
1,-0.925,-0.118,2.065,0.876,0.29,0.702,1.417,0,0,0,-5.761,-0.925,5,5,5.148
0,-5.009,0.555,0.797,0.228,0.963,1.558,0.031,1,0,0,-5.009,3.617,6,7,6.207
0,-2.838,0.423,-0.587,-2.092,1.954,0.244,-2.129,0,0,1,-2.838,-0.869,1,1,1.009
1,0.112,-0.643,-0.176,0.222,-0.04,0.08,-0.327,1,0,0,-4.145,0.112,6,7,6.184
1,-3.537,-0.295,0.607,-0.69,-1.419,-2.019,-1.309,0,0,0,-9.575,-3.537,5,4,5.011
0,-3.227,-0.603,0.564,0.358,1.868,-1.039,-0.094,1,0,0,-3.227,4.728,6,7,6.173
1,-7.085,-0.071,-0.826,1.33,-2.088,-0.4,0.97,0,0,1,-6.144,-7.085,1,1,0.906
1,0.463,0.373,1.584,1.44,-0.515,0.1,-0.788,1,1,0,-10.024,0.463,10,9,9.812
1,3.097,-1.388,-0.785,0.886,-0.72,1.991,0.096,1,1,0,-5.905,3.097,10,10,9.905
0,-11.868,-0.381,1.102,1.461,-0.423,0.141,0.439,1,0,1,-11.868,-10.269,2,2,2.099
1,6.725,-0.145,-1.774,1.032,-0.065,0.366,-0.739,0,1,0,-0.552,6.725,9,8,8.659
1,1.936,-0.68,-1.255,0.753,0.381,2.144,-0.639,0,1,1,-3.097,1.936,5,6,5.733
0,-5.62,0.468,-0.721,-1.464,0.052,-0.16,-0.924,0,1,1,-5.62,-0.444,5,4,4.647
0,-4.734,1.701,0.138,0.273,0.724,-0.223,0.074,0,1,1,-4.734,1.102,5,4,4.624
0,-6.39,1.15,0.534,0.943,0.576,-0.352,0.525,1,0,0,-6.39,0.449,6,8,6.23
1,-1.58,-0.955,-0.825,0.015,-1.554,-0.389,-1.912,0,0,0,-5.999,-1.58,5,4,4.993
0,1.185,1.229,-0.738,-1.386,1.376,-0.008,-0.837,1,0,0,1.185,5.836,6,7,6.179
1,0.333,-0.796,-0.558,-0.594,-0.866,0.835,1.182,1,0,0,-4.645,0.333,6,8,6.253
0,-8.922,0.53,0.797,0.02,-0.969,1.341,0.972,0,0,1,-8.922,-7.444,1,1,1.013
1,-10.835,-0.147,0.524,1.203,-1.444,1.366,0.403,1,0,1,-11.345,-10.835,2,2,2.077
0,0.303,0.961,0.327,-0.312,1.05,0.298,2.404,1,1,0,0.303,9.2,10,10,9.945
0,-5.023,0.631,0.85,-0.714,1.449,-0.536,0.358,0,0,1,-5.023,-2.383,1,1,1.025
0,-8.024,0.067,0.169,1.253,-0.993,1.017,-0.202,1,0,1,-8.024,-8.425,2,2,2.043
1,-2.964,-1.12,0.074,1.417,-0.652,-1.901,-1.07,1,0,0,-7.012,-2.964,6,7,6.122
0,-6.361,0.097,0.433,-1.156,0.365,0.314,0.762,1,1,1,-6.361,2.137,6,6,5.811
1,0.692,0.373,1.067,1.09,-0.925,0.748,-0.565,1,1,0,-8.077,0.692,10,10,9.822
0,-7.571,-1.093,-0.898,-0.511,0.13,-0.443,-0.875,1,0,1,-7.571,-4.331,2,2,2.059
0,-12.041,-0.322,0.271,0.456,-1.94,-1.488,-1.214,0,0,1,-12.041,-12.113,1,1,0.848
0,-5.92,-0.459,1.741,0.559,1.446,0.591,0.409,0,0,1,-5.92,-5.068,1,1,1.024
1,2.131,-0.109,0.897,2.476,2.017,0.632,0.052,0,0,0,-3.045,2.131,5,4,5.027
0,-5.548,-0.147,-0.769,0.101,-0.241,-1.445,0.92,1,1,1,-5.548,1.371,6,6,5.77
0,-4.797,0.365,-0.552,-0.617,0.243,-0.871,-0.156,1,1,1,-4.797,0.068,6,6,5.728
1,-2.933,-0.645,0.831,0.492,-0.982,-0.355,-0.084,1,0,0,-8.6,-2.933,6,7,6.187
1,8.219,-0.043,-1.372,-1.138,1.077,0.79,-0.18,1,1,0,-0.392,8.219,10,10,9.854
0,-10.086,-0.289,1.471,0.398,-0.021,-0.386,0.682,1,1,1,-10.086,-3.513,6,6,5.772
0,0.145,2.188,-0.477,1.611,0.867,1.318,0.599,0,0,1,0.145,-2.093,1,1,1.033
0,-3.12,1.099,-0.428,0.293,0.993,-0.723,0.391,0,1,1,-3.12,3.847,5,4,4.668
1,3.697,-0.327,-0.285,0.285,0.533,0.272,-1.414,0,1,0,-3.975,3.697,9,8,8.697
0,0.4,-0.643,-1.702,-0.158,1.003,0.286,0.674,0,0,1,0.4,-0.956,1,2,1.401
0,-7.019,1.64,0.095,0.178,-0.323,0.446,-0.276,0,0,1,-7.019,-3.559,1,1,0.935
0,-5.801,0.872,-0.896,0.209,-0.001,0.498,-1.107,1,1,1,-5.801,0.601,6,6,5.659
0,-6.642,-0.239,0.06,0.353,0.017,0.056,0.559,0,0,1,-6.642,-4.438,1,1,0.986
0,-4.669,1.177,-1.163,0.591,0.679,0.301,-1.098,0,1,1,-4.669,1.733,5,3,4.594
0,-11.452,-2.075,0.478,-1.13,-1.161,0.684,-0.977,1,0,1,-11.452,-8.549,2,2,2.06
1,3.382,0.597,-0.558,1.279,-0.48,0.81,-0.373,1,1,0,-5.588,3.382,10,10,9.823
0,-9.097,1.283,1.124,3.065,-0.457,-0.325,0.128,0,1,1,-9.097,-4.67,5,3,4.594
0,-7.044,-1.125,-0.008,-1.461,-0.698,1.378,0.785,1,0,1,-7.044,-5.616,2,3,2.231
0,-5.822,1.011,0.69,-0.356,0.409,0.316,0.373,0,0,1,-5.822,-3.448,1,1,1.006
1,4.136,-0.685,-0.071,0.409,0.673,-0.063,-0.899,0,1,0,-4.804,4.136,9,9,8.728
0,-2.568,-1.69,-1.478,-1.262,-0.33,0.12,-1.823,0,0,0,-2.568,2.487,5,4,4.973
0,-11.803,-0.395,0.501,0.829,-1.993,-0.147,0.853,1,0,1,-11.803,-10.769,2,2,2.064
0,3.544,0.451,0.257,-1.226,3.081,1.485,1.483,0,1,1,3.544,9.346,5,4,4.656
1,-1.382,0.721,-0.495,-0.612,-1.53,1.516,-1.462,1,0,0,-6.199,-1.382,6,7,6.108
0,-4.379,-0.018,0.794,-0.945,0.852,1.527,0.122,1,0,0,-4.379,2.901,6,7,6.217
0,-8.405,-0.143,0.34,1.114,0.743,-0.609,-1.176,1,0,0,-8.405,1.93,6,7,6.139
0,-11.974,-1.336,0.355,-0.179,-1.616,-0.916,-1.79,0,0,1,-11.974,-9.86,1,1,0.894
0,-5.204,1.129,0.416,0.092,-0.515,0.534,0.891,1,1,0,-5.204,5.008,10,10,9.923
0,-7.009,0.907,-1.942,0.684,-1.127,-0.564,-1.422,1,0,1,-7.009,-4.579,2,3,2.358
0,-10.762,-0.223,1.497,-0.188,0.614,0.645,-1.631,1,1,1,-10.762,-2.982,6,6,5.682
1,1.869,0.3,-0.358,0.166,-0.865,-1.054,-2.122,0,1,0,-7.198,1.869,9,8,8.584
1,0.061,-0.889,0.738,0.021,0.601,-1.037,-0.364,0,0,0,-5.393,0.061,5,5,5.089
0,-2.09,1.189,0.713,-1.854,0.775,-0.46,0.378,1,1,0,-2.09,6.128,10,10,9.957
1,-1.505,-1.242,-0.86,0.706,-0.644,0.844,0.311,0,1,1,-6.897,-1.505,5,4,4.663
1,3.744,0.605,-0.728,0.339,0.939,-0.477,-0.429,1,0,0,-0.573,3.744,6,7,6.171
1,2.148,0.773,0.164,-0.09,-0.508,0.737,-0.618,0,0,0,-7.053,2.148,5,5,5.059
0,-2.62,1.199,-0.925,-1.906,-0.763,-1.251,-0.184,1,0,0,-2.62,-0.098,6,7,6.195
1,6.372,0.06,-0.534,0.926,0.64,0.076,-0.453,1,1,0,-4.951,6.372,10,10,9.836
0,-0.485,-1.21,-2.114,-0.262,0.888,0.452,-1.131,0,1,1,-0.485,3.052,5,4,4.973
0,-8.374,-0.347,0.569,-0.187,0.759,-0.344,-1.259,1,1,1,-8.374,-2.182,6,6,5.698
0,-9.186,0.122,1.451,-0.717,-1.427,1.307,0.511,0,1,1,-9.186,-5.137,5,4,4.638
1,-1.32,0.684,-1.494,1.203,-1.214,-0.779,-1.266,1,0,0,-6.014,-1.32,6,7,6.087
0,-10.457,0.311,0.681,0.402,-0.92,2.214,1.285,1,1,1,-10.457,-3.396,6,8,6.551
0,-3.911,-0.051,-2.373,-0.53,-0.826,-0.03,-0.391,1,0,1,-3.911,-0.573,2,3,2.332
0,-3.368,-0.225,0.688,-0.856,1.692,-0.581,-2.026,1,1,0,-3.368,4.384,10,9,9.73
1,-3.315,-0.053,0.038,1.082,-1.134,0.049,0.851,0,1,1,-6.683,-3.315,5,4,4.64
1,1.212,0.047,-0.225,-0.961,0.275,-0.537,-0.735,1,0,0,-3.058,1.212,6,7,6.167
0,-15.013,0.132,2.107,0.146,-1.412,0.234,0.159,1,0,1,-15.013,-12.174,2,2,2.073
0,-11.916,-0.758,1.471,-0.424,-0.264,-0.744,-0.354,0,0,1,-11.916,-5.942,1,1,0.943
0,-3.473,-0.148,-0.337,-1.761,1.614,0.148,-1.408,1,0,1,-3.473,-2.298,2,3,2.111
0,-4.334,0.218,1.622,-0.026,0.244,1.366,2.266,0,1,0,-4.334,3.006,9,9,8.811
0,-8.557,-1.106,-0.066,0.18,-1.167,0.343,0.583,1,0,1,-8.557,-6.11,2,3,2.14
0,-8.351,0.218,-0.373,-0.613,-1.976,0.513,-0.58,0,1,0,-8.351,1.073,9,8,8.658
0,-4.167,-0.337,-1.214,-0.684,0.343,-0.814,0.379,1,0,1,-4.167,-0.56,2,3,2.488
1,3.257,0.117,-0.489,-0.122,0.791,1.544,1.413,1,1,1,-1.518,3.257,6,6,5.81
0,-5.278,0.057,1.287,-0.913,0.274,-2.16,-2.344,0,0,0,-5.278,-3.107,5,4,4.846
0,-4.518,0.278,-1.431,0.247,-0.924,-1.037,2.082,1,0,1,-4.518,-1.474,2,3,2.489
0,-1.28,0.813,-2.379,-1.221,-0.149,-0.229,-1.57,1,1,0,-1.28,7.935,10,9,9.686
1,5.16,2.036,1.317,-1.804,1.663,0.835,0.031,1,0,0,-2.563,5.16,6,8,6.258
0,-9.463,-1.638,-1.63,0.089,-2.237,1.868,-1.638,0,1,1,-9.463,-4.339,5,6,5.563
1,0.455,-0.919,1.663,-0.314,-0.29,0.349,-0.745,0,1,0,-9.393,0.455,9,8,8.711
0,-4.763,-1.842,-0.138,-0.788,0.35,-1.148,0.113,0,1,1,-4.763,0.075,5,4,4.654
1,6.8,2.056,-0.784,0.821,-0.081,1.209,0.288,1,1,0,-1.322,6.8,10,10,9.9
1,-4.119,0.114,1.445,-0.148,-1.736,0.049,0.469,1,0,0,-9.572,-4.119,6,7,6.221
0,-4.585,0.282,-1.364,0.046,-0.965,-1.063,-0.019,1,1,1,-4.585,-0.399,6,7,6.092
0,-9.637,0.088,2.383,1.784,0.855,-1.765,-0.775,0,1,0,-9.637,1.33,9,8,8.689
1,-4.779,0.541,-1.09,2.167,-0.691,-0.144,0.203,0,0,1,-4.678,-4.779,1,1,0.994
0,-2.883,-0.342,-0.89,0.611,1.161,-1.067,-1.847,1,0,0,-2.883,4.044,6,7,6.144
1,1.396,-0.947,0.183,0.67,-0.004,-0.8,0.66,1,0,0,-3.71,1.396,6,8,6.24
0,-5.316,-0.905,0.88,0.164,0.396,1.753,-0.19,1,0,0,-5.316,-0.251,6,7,6.208
0,2.64,0.226,-0.538,-1.084,2.85,1.47,-0.771,1,1,0,2.64,10.864,10,9,9.782
0,-4.171,0.942,-0.7,0.735,-0.311,1.034,0.963,1,0,1,-4.171,-4.036,2,3,2.113
1,5.899,-0.667,-0.527,0.762,0.147,1.852,-1.584,1,1,0,-5.778,5.899,10,10,9.854
0,-9.419,0.296,0.674,-0.819,-1.042,-0.007,0.145,1,1,1,-9.419,-2.628,6,6,5.768
0,-4.485,-1.279,1.108,-0.027,0.349,0.791,0.539,0,0,1,-4.485,-7.465,1,2,1.048
0,-6.484,-0.592,1.121,-0.759,0.343,-0.941,1.918,0,0,1,-6.484,-5.078,1,1,1.04
0,-10.44,-0.736,0.603,1.675,-1.007,0.57,-1.939,0,1,1,-10.44,-7.655,5,3,4.44
1,4.639,0.35,-0.827,-0.424,0.345,-0.612,0.591,0,0,0,-1.569,4.639,5,5,5.126
0,-6.969,-0.256,-1.224,-2.248,-1.792,0.051,0.316,0,0,1,-6.969,-7.381,1,2,1.448
0,-4.04,0.52,-0.725,0.5,-0.302,0.447,0.944,0,1,1,-4.04,-0.074,5,4,4.653
1,2.127,0.124,0.299,0.082,-1.44,0.346,0.331,0,1,0,-7.238,2.127,9,9,8.766
0,-8.494,0.336,1.679,-0.122,0.674,0.078,-1.451,1,0,0,-8.494,-0.746,6,7,6.137
0,-5.153,-0.002,-0.765,0.796,0.813,-0.229,-1.406,0,0,1,-5.153,-3.517,1,1,0.885
0,-9.859,-0.292,-1,1.767,-1.228,-0.743,-0.055,1,0,1,-9.859,-5.546,2,2,2.023
0,-1.746,1.757,-2.63,-0.002,-1.572,-1.319,-0.928,0,0,0,-1.746,3.141,5,4,4.923
0,-5.984,0.684,0.853,-1.342,-1.043,0.59,1.407,1,0,0,-5.984,0.469,6,8,6.244
0,-3.898,-0.801,0.852,-0.979,0.4,-0.125,1.34,1,1,0,-3.898,4.317,10,10,9.957
0,-4.533,-1.642,-0.803,-1.336,-0.586,-0.069,1.024,0,1,1,-4.533,1.126,5,4,4.706
0,-10.631,0.039,1.442,0.189,-0.338,0.031,-1.284,1,0,1,-10.631,-9.44,2,2,2.008
0,-11.54,-0.043,0.83,0.049,-1.491,-0.437,-0.427,1,0,1,-11.54,-10.375,2,2,2.025
1,-5.357,-1.069,-0.837,1.2,-2.251,-0.371,-1.138,1,1,1,-13.655,-5.357,6,6,5.604
0,-3.922,0.61,-0.71,0.33,1.333,-0.772,-1.154,1,0,1,-3.922,-2.525,2,2,2.041
1,7.589,0.755,-0.054,-1.154,0.191,-0.684,-0.822,0,1,0,-3.615,7.589,9,9,8.728
0,-0.069,0.918,-0.33,0.377,1.104,0.187,2.466,0,0,1,-0.069,1.419,1,1,1.006
0,-6.928,0.125,-1.108,0.223,-1.436,0.349,1.1,1,0,1,-6.928,-3.795,2,3,2.13
0,-4.028,-0.79,-0.876,0.223,-0.489,0.259,0.219,1,1,0,-4.028,6.905,10,10,9.897
0,-4.282,0.529,0.883,-2.304,0.488,0.021,-0.373,0,1,0,-4.282,5.817,9,9,8.779
0,-9.409,0.997,0.899,-0.243,-0.724,-0.362,-0.558,0,0,1,-9.409,-7.265,1,1,0.922
1,4.008,-1.523,-1.161,1.296,-1.212,0.81,0.06,0,1,0,-4.359,4.008,9,8,8.706
0,-8.243,-0.188,0.877,-1.169,0.33,1.137,-0.989,1,1,1,-8.243,-0.658,6,6,5.723
1,7.669,-0.583,-0.382,0.651,0.39,1.554,1.707,0,1,0,-1.262,7.669,9,9,8.825
1,4.158,1.388,-0.997,1.661,0.242,0.199,0.872,1,0,0,-0.526,4.158,6,8,6.233
0,-6.894,-0.288,-0.054,0.107,-0.572,1.624,0.471,1,1,1,-6.894,0.106,6,6,5.777
1,0.331,-1.58,0.257,3.016,-0.38,0.378,-0.965,1,1,0,-10.404,0.331,10,9,9.801
0,-7.687,-0.201,0.413,-1.064,0.083,-0.71,-1.731,1,1,1,-7.687,-2.347,6,6,5.683
1,-7.219,0.62,1.627,1.042,-1.413,1.431,-0.754,0,1,1,-12.053,-7.219,5,3,4.544
0,-9.332,0.989,0.338,-0.219,-1.25,0.969,0.029,0,1,1,-9.332,-4.674,5,4,4.603
0,-2.208,0.231,0.446,-0.175,1.093,1.459,-0.406,0,1,0,-2.208,4.73,9,9,8.752
0,-4.119,1.436,-1.303,1.422,-0.161,1.39,1.417,1,0,1,-4.119,-1.565,2,3,2.484
0,3.618,2.371,-1.237,-0.436,2.173,1.792,1.633,0,1,1,3.618,8.829,5,5,5.079
0,-8.044,-1.554,0.815,-0.744,0.689,0.845,0.305,1,0,1,-8.044,-4.265,2,3,2.152
0,0.355,0.195,-0.342,-0.485,1.625,0.349,-0.013,0,0,0,0.355,5.212,5,5,5.096
1,3.06,0.57,-0.658,1.577,-0.174,-1.935,0.092,1,0,0,-6.816,3.06,6,7,6.155
0,-5.143,-1.594,-0.504,-0.152,-0.223,1.673,1.249,1,0,1,-5.143,-4.819,2,3,2.151
0,-7.548,-0.357,0.54,-1.803,-0.178,1.907,0.866,1,1,1,-7.548,-0.148,6,8,6.602
0,-3.863,0.581,-1.331,-0.315,-0.696,0.663,-1.02,1,0,0,-3.863,0.628,6,7,6.11
1,0.303,0.477,0.009,0.442,-1.05,0.054,1.795,1,0,0,-6.05,0.303,6,8,6.24
0,-3.577,1.186,-0.727,-1.61,-0.283,0.995,1.75,1,0,1,-3.577,-1.651,2,3,2.199
