trt,Y,X1,X2,X3,X4,X5,X6,E1,E2,E3,Y0,Y1,trueGrp,estGrp,mmt
0,3.267,0.365,-1.227,0.927,1.493,0.558,1.163,0,0,0,3.267,6.626,5,1,4.569
1,-2.389,-0.498,-0.171,0.928,-0.848,-0.027,-2,1,0,1,-8.276,-2.389,5,1,4.734
1,-0.4,-0.246,-0.395,1.099,0.308,-0.877,-0.545,0,0,1,-4.263,-0.4,5,4,4.872
0,2.586,0.122,-1.734,-1.639,1.933,1.216,-0.256,1,1,1,2.586,9.466,5,2,4.782
0,-6.35,1.439,2.301,-0.745,0.703,-0.351,-0.166,0,0,1,-6.35,-2.15,5,9,5.1
0,-4.072,-0.341,0.584,-0.152,0.016,-0.294,1.02,1,0,0,-4.072,0.786,5,1,4.75
1,1.434,-0.866,-0.295,1.861,0.641,0.253,0.136,1,0,1,-2.24,1.434,5,5,4.917
0,-4.507,-0.872,2.212,-0.602,1.655,0.011,0.407,0,1,0,-4.507,-0.402,5,1,4.737
0,-8.033,0.674,1.473,-0.842,-0.86,-1.976,-0.07,0,1,1,-8.033,-2.199,5,10,5.19
1,1.547,0.538,-0.407,2.366,0.617,-0.426,-0.248,0,0,0,-3.034,1.547,5,5,4.898
0,0.595,1.998,-0.074,0.016,1.336,0.612,0.696,1,0,1,0.595,4.978,5,9,5.051
0,-5.238,-0.77,0.137,0.043,-0.534,1.231,1.146,0,1,0,-5.238,1.901,5,5,4.93
0,-5.787,-0.386,0.173,-0.778,0.528,-1.271,-2.403,0,0,0,-5.787,0.004,5,1,4.574
0,-1.87,1.048,-0.714,0.935,-0.074,-0.651,0.573,1,0,1,-1.87,5.281,5,7,4.973
1,3.528,-1.406,-1.609,1.433,0.109,-2.443,0.375,1,1,1,-1.581,3.528,5,7,4.974
0,-0.996,-0.488,-0.853,-1.175,1.1,0.997,-0.425,0,0,1,-0.996,4.076,5,9,5.093
1,2.981,-0.766,-0.829,0.149,-0.154,0.005,0.951,1,0,1,-0.562,2.981,5,2,4.795
1,1.265,0.524,-0.091,0.805,-0.156,0.791,-0.389,0,1,1,-5.774,1.265,5,8,5.002
1,1.45,-0.566,-0.551,1.142,-0.386,-0.563,-0.284,1,0,1,-5.393,1.45,5,2,4.798
1,0.595,-0.382,-0.298,-0.51,-0.847,0.214,0.857,0,0,0,-3.836,0.595,5,3,4.812
0,-2.882,-0.724,-1.263,-2.576,-2.173,0.977,1.72,1,1,0,-2.882,1.348,5,1,4.668
1,-3.137,-0.058,1.088,-0.191,-0.718,-0.234,0.27,0,0,1,-7.899,-3.137,5,4,4.85
0,-2.521,-1.082,0.666,0.339,1.7,0.849,-0.422,1,1,1,-2.521,2.651,5,1,4.749
1,2.341,1.365,-1.048,0.806,-0.069,0.654,-1.189,1,0,0,-3.295,2.341,5,7,4.966
1,2.69,1.518,-0.803,-1.482,-1.278,-1.591,-0.331,0,0,1,-2.992,2.69,5,7,4.971
0,-0.754,-0.379,-3.06,-0.543,-0.575,0.309,-0.94,0,1,0,-0.754,5.286,5,8,5.006
1,1.081,1.655,-0.971,-0.375,-1.39,-2.486,-0.259,0,1,0,-4.569,1.081,5,10,5.171
1,0.487,2.069,-0.762,-0.512,-1.503,-0.278,0.394,1,1,0,-2.6,0.487,5,9,5.072
1,-0.761,0.805,1.457,1.098,0.931,-0.552,-0.852,1,0,1,-6.698,-0.761,5,10,5.197
0,-7.67,-0.833,2.696,-1.317,-0.291,0.876,2.649,1,0,0,-7.67,-2.077,5,3,4.822
0,-4.003,0.038,1.163,-0.65,0.677,0.293,0.156,1,1,1,-4.003,1.212,5,9,5.052
0,-1.848,1.393,0.735,-1.186,-0.627,-0.597,1.13,0,0,1,-1.848,-0.277,5,6,4.936
0,-6.81,0.392,-0.418,-1.48,-1.442,-0.157,-2.289,1,0,0,-6.81,-5.446,5,1,4.55
1,4.137,-0.193,-1.84,1.082,-0.59,0.184,0.741,1,1,1,-0.095,4.137,5,6,4.936
1,-1.283,0.567,-0.666,-0.591,-0.792,-1.013,-1.316,1,0,1,-3.873,-1.283,5,3,4.806
1,2.562,0.598,-1.911,0.341,-0.932,-0.68,0.92,1,1,0,0.707,2.562,5,4,4.877
0,-5.656,-1.659,0.472,-1.025,-0.018,-1.243,0.398,0,0,0,-5.656,1.091,5,3,4.808
1,4.207,-0.574,-0.36,1.254,0.993,-1.535,-0.408,1,0,1,-1.803,4.207,5,8,5.042
0,-0.675,1.872,-0.019,-2.083,0.044,-0.525,1.324,1,1,0,-0.675,4.444,5,5,4.911
1,-1.818,-0.534,-0.967,0.236,-2.024,-0.019,-0.701,0,1,1,-7.184,-1.818,5,8,5.005
0,2.329,-0.518,-2.013,-0.513,1.895,-1.568,-0.581,1,0,1,2.329,7.666,5,1,4.658
0,-7.72,-0.086,2.232,0.677,1.18,0.468,-1.001,0,1,1,-7.72,-1.797,5,10,5.262
0,-0.155,0.144,0.158,-1.098,2.414,-0.668,-0.668,0,1,1,-0.155,7.983,5,3,4.815
1,1.962,0.56,-0.687,1.102,-0.241,0.311,0.945,0,1,0,-3.129,1.962,5,5,4.93
0,-1.965,-1.788,0.955,-0.849,2.071,0.143,0.434,1,1,1,-1.965,3.701,5,1,4.737
0,-4.592,-1.171,1.097,-1.119,0.233,-0.374,1.005,1,1,0,-4.592,-0.125,5,4,4.882
1,0.793,0.095,-1.23,0.803,-0.373,-1.945,-0.39,0,0,0,-3.315,0.793,5,3,4.827
1,1.354,-1.407,-1.063,1.082,-0.833,-1.598,0.376,1,0,1,-4.906,1.354,5,2,4.798
1,-2.776,0.327,0.1,0.39,-1.463,-2.541,0.244,1,0,1,-6.391,-2.776,5,3,4.815
0,-5.807,0.086,1.699,-0.459,1.036,1.362,-1.426,0,1,0,-5.807,-1.015,5,10,5.164
0,-2.902,-0.337,0.852,-0.208,1.293,-0.361,1.778,0,1,0,-2.902,4.396,5,10,5.139
1,1.721,0.11,1.156,-0.171,1.144,1.936,0.134,1,0,0,-3.143,1.721,5,5,4.906
0,-1.544,-0.585,-0.535,-1.474,0.705,-1.456,0.766,1,0,1,-1.544,4.299,5,5,4.911
1,6.196,-0.296,-1.728,0.108,0.288,1.482,0.955,1,1,0,1.944,6.196,5,5,4.897
1,-2.097,-0.057,1.062,0.137,0.258,1.076,-0.051,0,1,1,-3.697,-2.097,5,8,5.007
0,-2.823,-0.861,0.556,-0.674,1.995,-0.757,-0.306,0,1,0,-2.823,4.561,5,1,4.731
0,-1.731,0.562,0.062,-1.142,-0.446,0.714,0.894,0,1,0,-1.731,1.901,5,5,4.926
1,-3.641,-0.376,0.567,1.175,-0.676,0.581,-1.047,0,1,1,-7.835,-3.641,5,7,4.994
0,-2.761,-0.737,0.532,-0.474,0.412,-0.147,1.971,1,1,1,-2.761,2.402,5,8,5.007
1,-0.274,0.054,-0.941,1.644,-0.587,1.507,-0.384,1,1,0,-2.49,-0.274,5,4,4.854
1,-0.452,-0.626,0.465,-0.328,-1.274,-0.28,1.654,1,0,1,-6.687,-0.452,5,2,4.78
1,-1.636,0.197,1.109,0.153,-0.897,2.028,1.512,0,1,0,-6.496,-1.636,5,5,4.902
0,-3.526,1.696,0.29,0.755,0.503,-1.196,0.083,1,1,1,-3.526,2.911,5,9,5.103
0,-5.628,-0.697,2.564,0.929,1.9,1.312,0.567,0,1,0,-5.628,0.386,5,1,4.732
0,-5.74,-0.458,1.225,1.191,1.559,-0.524,-1.025,1,1,1,-5.74,0.306,5,1,4.749
1,-1.481,-0.33,0.125,0.239,-1.106,0.354,0.323,1,0,1,-6.037,-1.481,5,2,4.789
1,5.608,0.917,-1.707,0.661,0.177,-0.072,1.044,0,1,0,0.416,5.608,5,10,5.126
0,3.781,2.143,-1.573,1.44,2.032,-0.133,0.099,1,0,0,3.781,9.656,5,1,4.704
0,-3.605,1.383,0.437,0.355,1.409,-0.088,-0.454,1,0,0,-3.605,2.481,5,9,5.073
0,-3.006,0.569,-0.066,1.519,0.95,0.918,-0.656,1,1,1,-3.006,3.643,5,10,5.166
0,-3.532,-0.703,0.313,0.301,0.21,0.031,-0.036,1,1,1,-3.532,0.424,5,6,4.942
0,-0.02,2.254,1.225,-0.93,1.223,1.359,1.069,1,0,1,-0.02,3.734,5,9,5.102
0,0.146,-1.032,-1.233,0.559,1.087,0.113,-0.484,1,0,0,0.146,4.344,5,7,4.961
1,0.964,0.049,0.314,-1.498,-0.193,0.174,-0.121,0,1,0,-3.212,0.964,5,7,4.965
0,-11.088,-1.497,1.065,0.511,-0.796,-0.053,-1.294,0,1,1,-11.088,-4.483,5,8,5.008
0,-1.923,0.061,-0.309,-1.209,-0.29,-0.425,0.494,1,1,1,-1.923,1.638,5,6,4.936
1,-2.53,1.132,1.103,-0.326,-1.436,0.208,1.308,1,0,0,-5.651,-2.53,5,5,4.93
1,7.841,-0.611,-2.127,0.678,0.877,0.993,1.497,1,1,0,4.503,7.841,5,8,5.036
0,-1.987,0.945,-0.562,-0.748,-0.105,0.814,0.815,0,1,1,-1.987,3.929,5,10,5.165
1,-6.222,1.12,1.141,-1.454,-2.335,0.996,-1.87,1,0,0,-11.171,-6.222,5,5,4.913
1,-0.414,-2.225,-0.689,-0.101,-1.097,1.733,0.482,0,0,0,-5.26,-0.414,5,1,4.735
0,-4.448,0.855,0.424,-0.596,0.386,0.357,0.456,1,1,0,-4.448,-0.445,5,9,5.089
0,-5.548,0.452,1.372,1.141,1.021,0.156,-0.353,1,1,1,-5.548,1.036,5,10,5.181
0,-0.86,-0.674,-1.775,-1.098,0.375,1.553,0.17,1,0,1,-0.86,7.674,5,3,4.817
0,-7.324,0.291,0.418,-1.403,-1.141,-0.064,-0.864,0,0,0,-7.324,-1.641,5,3,4.831
0,-1.016,-0.472,-2.09,-0.759,-0.752,-1.008,0.679,0,0,0,-1.016,1.94,5,4,4.849
0,6.451,0.282,-1.924,1.434,3.065,-0.893,-0.327,1,1,0,6.451,9.841,5,1,4.63
0,-2.099,-1.345,-0.686,0.864,1.437,-0.655,-1.569,1,1,1,-2.099,2.038,5,9,5.105
0,1.037,1.223,-0.873,-0.739,0.323,-1.434,-0.367,0,0,1,1.037,3.333,5,7,4.992
0,-2.408,0.032,-0.282,-1.543,-0.107,1.418,1.364,0,0,1,-2.408,4.312,5,3,4.84
0,-2.574,-0.347,-0.508,0.385,-0.052,-0.594,-0.334,1,0,1,-2.574,0.949,5,3,4.806
0,-2.285,-0.937,0.883,-1.454,0.79,1.119,0.733,1,1,0,-2.285,2.412,5,8,5.004
1,-0.814,-1.806,0.441,-0.149,-0.218,2.384,0.947,0,0,0,-5.43,-0.814,5,1,4.743
1,0.521,2.534,0.858,-0.679,-0.545,-0.403,0.004,0,0,0,-3.461,0.521,5,7,4.96
1,3.632,0.29,-0.909,-0.398,-0.275,0.37,-0.352,1,0,1,-2.172,3.632,5,3,4.821
1,-0.876,0.513,0.51,0.399,0.028,-0.575,-0.53,1,1,0,-5.83,-0.876,5,5,4.899
0,-4.04,0.006,0.717,0.604,0.97,2.919,0.74,0,1,1,-4.04,0.744,5,10,5.217
1,-3.791,0.151,-0.197,0.288,-2.199,-1.079,-1.063,1,1,0,-9.038,-3.791,5,4,4.884
0,-0.654,-1.348,1.334,-1.622,1.948,1.178,0.246,0,0,0,-0.654,1.126,5,1,4.585
1,-0.768,-0.04,-0.053,0.643,0.18,0.87,-0.289,1,0,0,-5.084,-0.768,5,2,4.77
1,1.188,0.852,0.745,-0.378,0.415,0.931,-2.265,0,1,1,-6.625,1.188,5,10,5.151
0,-1.283,-0.429,-0.621,1.11,0.647,1.025,-1.409,0,0,1,-1.283,0.849,5,7,4.961
1,0.2,-0.14,0.591,0.387,-0.654,0.613,0.916,0,0,1,-7.061,0.2,5,3,4.833
0,-4.987,-0.465,-0.459,-0.44,-1.12,0.608,-0.191,1,0,1,-4.987,0.457,5,3,4.805
1,1.831,2.387,0.211,2.05,-1.005,-0.893,0.803,1,1,1,-3.598,1.831,5,8,5.022
1,6.047,0.692,-1.177,0.451,0.567,0.452,1.887,1,1,0,1.19,6.047,5,10,5.122
0,-4.566,0.101,1.409,-1.042,0.634,-0.375,1.474,0,0,0,-4.566,1.333,5,5,4.93
1,3.041,0.943,-1.129,-0.056,-1.21,2.84,0.677,1,1,1,-4.03,3.041,5,10,5.127
0,-2.152,0.095,0.858,-1.004,-0.093,0.732,0.38,0,0,0,-2.152,0.461,5,3,4.818
1,-4.64,-0.015,1.626,-1.366,-1.478,0.841,-0.193,1,1,1,-9.925,-4.64,5,6,4.952
0,-4.061,-1.302,0.811,0.229,0.388,-2.22,1.578,1,1,0,-4.061,-0.193,5,5,4.928
1,1.412,-1.751,-0.536,0.246,-0.511,-1.327,0.596,0,1,0,-3.145,1.412,5,6,4.944
1,-3.38,-0.418,-0.099,0.804,-0.803,-0.977,-1.174,0,1,0,-5.779,-3.38,5,6,4.954
1,0.683,0,-0.696,1.508,0.276,-0.587,-0.156,0,1,0,-2.788,0.683,5,7,4.963
0,-3.986,-0.749,-0.333,0.428,1.137,-0.568,-1.919,1,1,0,-3.986,0.984,5,9,5.07
1,0.078,-0.034,-1.12,0.007,-1.691,0.644,-0.195,0,0,0,-6.187,0.078,5,3,4.816
1,-1.468,1.324,-0.148,0.087,-0.503,-0.237,-2.592,1,0,1,-7.465,-1.468,5,1,4.555
0,4.129,1.223,-0.815,0.865,1.922,-0.299,1.314,0,1,1,4.129,7.881,5,5,4.893
0,-0.923,0.051,-0.792,-0.969,0.566,1.19,-0.636,1,1,1,-0.923,2.497,5,8,5.029
0,-3.885,-0.125,1.887,-0.896,2.619,-2.109,-0.43,0,1,1,-3.885,4.437,5,3,4.839
1,-1.494,0.985,0.411,-1.018,-1.399,-0.073,-0.169,1,0,0,-4.409,-1.494,5,6,4.935
0,-5.201,-0.055,0.496,0.921,0.154,0.863,0.612,1,1,0,-5.201,0.843,5,4,4.881
1,0.244,0.371,-0.477,0.686,-0.913,1.075,0.678,0,0,0,-4.149,0.244,5,3,4.816
0,2.295,-0.353,-1.761,-1.626,1.191,-0.206,0.568,0,0,1,2.295,9.397,5,9,5.104
0,-0.987,-0.466,-0.57,0.722,1.337,-0.434,-0.573,0,1,0,-0.987,5.051,5,9,5.077
1,3.442,1.565,-0.05,-1.16,0.46,-0.182,-1.363,1,1,1,-3.002,3.442,5,10,5.13
0,0.893,-0.046,-0.825,0.166,1.678,-0.431,-0.389,1,1,0,0.893,6.382,5,1,4.681
0,-0.572,1.035,-0.701,1.054,0.967,-0.425,0.278,1,1,1,-0.572,4.411,5,10,5.338
1,-5.884,-3.004,1.151,-0.785,-1.443,-1.354,-0.823,0,1,0,-10.323,-5.884,5,5,4.92
1,-2.134,-0.895,0.19,0.564,-0.264,-0.197,-0.069,1,0,1,-6.185,-2.134,5,2,4.794
1,2.559,-0.096,-0.03,-0.318,1.024,0.234,-1.168,0,0,1,-3.339,2.559,5,9,5.094
1,-8.923,0.301,3.03,1.215,-2.302,-0.557,-0.008,1,1,1,-12.97,-8.923,5,5,4.905
0,-0.225,-1.145,-1.314,0.651,0.322,-1.113,0.129,1,0,0,-0.225,4.02,5,2,4.784
0,-5.294,0.392,-0.021,0.585,-0.438,-1.631,-0.146,1,0,0,-5.294,-0.434,5,2,4.766
0,-3.211,0.036,-1.157,-1.752,-0.423,-0.388,-0.164,1,0,0,-3.211,4.452,5,2,4.782
1,3.488,2.453,-0.326,-0.449,-1.109,1.723,1.764,0,0,0,-2.151,3.488,5,5,4.897
0,-0.488,-0.907,-0.553,-1.85,0.369,-0.559,0.763,1,1,0,-0.488,4.006,5,4,4.882
1,-0.777,-0.17,1.027,-0.212,0.272,-0.637,1.111,0,0,0,-5.125,-0.777,5,3,4.83
1,1.638,-0.258,0.218,-0.235,0.59,2.781,-0.923,0,0,0,-4.14,1.638,5,5,4.898
0,-4.341,-0.013,-0.025,-0.365,0.372,-1.957,0.164,1,0,1,-4.341,3.48,5,4,4.849
0,-0.878,-1.158,-0.433,-0.343,0.446,0.143,1.155,1,1,1,-0.878,5.123,5,8,4.998
0,0.586,-0.302,-1.437,-0.32,0.527,0.664,-0.057,0,1,0,0.586,3.687,5,8,5.042
0,-4.018,-0.065,-0.548,-1.278,-0.648,-0.479,-2.129,1,1,1,-4.018,-0.764,5,4,4.864
0,-2.069,-1.146,-0.429,-0.72,1.022,1.184,0.345,1,1,1,-2.069,5.683,5,10,5.165
1,-1.168,-1.289,1.415,-0.577,1.094,0.805,-1.905,0,1,1,-7.992,-1.168,5,10,5.225
0,-2.279,1.168,-0.485,0.305,0.077,0.053,-0.811,0,0,1,-2.279,3.128,5,8,5.035
0,-3.615,0.925,0.204,1.437,-0.275,-1.167,1.324,1,0,1,-3.615,0.943,5,7,4.966
0,-9.065,-0.497,2.473,-0.609,0.075,0.323,0.616,1,1,1,-9.065,-1.601,5,7,4.973
0,1.706,0.394,-0.693,-2.049,0.971,-0.321,1.092,0,0,0,1.706,6.241,5,4,4.868
0,-3.835,-1.526,-0.594,-0.345,-0.521,-0.886,0.307,1,1,0,-3.835,2.265,5,4,4.886
0,-1.045,0.242,0.391,-0.991,0.833,0.151,-0.11,1,1,0,-1.045,3.862,5,8,5.019
1,-3.216,0.271,1.107,0.507,0.705,0.579,-0.924,1,1,0,-7.201,-3.216,5,8,5.012
0,-4.09,-0.382,-1.244,-0.078,-2.055,-0.079,1.593,0,1,0,-4.09,1.728,5,6,4.931
1,-2.389,0.798,1.433,0.506,-0.684,0.849,0.045,0,0,0,-8.272,-2.389,5,7,4.985
0,-9.84,0.219,1.199,1.361,-1.263,-2.511,-0.715,0,1,1,-9.84,-5.981,5,8,5.039
0,-3.859,1.7,1.723,-0.242,1.156,0.738,0.865,0,1,1,-3.859,0.891,5,10,5.318
0,-4.041,-1.227,0.431,-2.12,-1.048,-0.571,1.074,0,1,1,-4.041,-1.638,5,3,4.828
0,-0.053,0.358,-0.203,-0.662,-0.426,0.287,1.896,0,1,0,-0.053,1.401,5,6,4.95
1,-1.123,1.368,0.924,0.318,-0.235,1.148,-0.603,0,0,0,-6.251,-1.123,5,8,4.998
0,1.469,1.558,-1.37,-0.098,1.19,0.14,-0.391,0,0,0,1.469,7.136,5,10,5.206
0,0.067,-1.315,-1.51,-0.037,0.541,0.089,-0.416,1,0,1,0.067,3.68,5,4,4.888
0,-5.077,-0.549,0.085,-0.947,-0.089,-2.63,-0.376,1,1,1,-5.077,0.732,5,6,4.959
0,-8.628,-1.27,1.157,-0.545,-0.712,-1.217,-0.367,0,1,0,-8.628,-3.701,5,7,4.961
1,1.966,-0.789,-0.091,0.582,0.504,0.749,-0.296,1,0,1,-4.194,1.966,5,4,4.875
1,3.688,0.725,-1.006,2.373,-0.107,-1.416,1.442,0,0,1,-1.809,3.688,5,8,5.021
1,-3.605,-0.155,-0.742,0.985,-2.584,-0.112,-0.698,1,0,1,-9.076,-3.605,5,2,4.764
1,-1.055,-0.985,1.166,2.123,0.952,0.304,-0.388,0,1,0,-6.098,-1.055,5,10,5.13
0,-1.936,1.543,0.304,-0.577,0.475,-0.354,0.653,1,0,1,-1.936,4.326,5,7,4.977
0,-4.512,1.119,1.26,-0.925,-0.443,-0.851,1.125,0,0,0,-4.512,1.259,5,7,4.981
1,0.647,-1.911,-0.914,-0.115,0.157,-1.461,-0.772,0,1,0,-5.255,0.647,5,6,4.952
0,-4.331,-0.51,-0.952,0.904,-0.749,0.264,-0.508,1,0,0,-4.331,-0.874,5,2,4.77
0,2.465,1.778,-0.329,1.276,2.029,-1.907,0.524,1,1,0,2.465,6.356,5,3,4.821
0,-5.528,-1.124,1.845,-1.976,0.114,-0.925,1.018,1,0,0,-5.528,-1.201,5,1,4.611
1,5.825,1.193,-0.06,-0.606,1.388,-0.112,-0.251,0,1,1,0.178,5.825,5,10,5.337
0,-3.029,-0.798,-0.539,-1.578,1.356,-0.965,-1.43,0,0,0,-3.029,4.168,5,6,4.942
1,2.712,-0.086,-0.942,1.126,-0.712,-0.163,1.709,1,1,1,-1.833,2.712,5,5,4.93
1,-1.764,0.107,1.078,1.756,-0.69,0.86,1.435,1,0,1,-6.393,-1.764,5,3,4.805
0,-3.059,1.305,-0.625,1.181,0.274,0.018,-0.71,0,1,1,-3.059,2.168,5,10,5.122
1,-0.974,-0.996,-0.251,0.081,-0.381,0.137,-0.065,0,0,0,-4.604,-0.974,5,3,4.812
0,2.817,1.292,-0.516,-1.577,1.116,1.599,-1.759,1,0,1,2.817,1.902,5,9,5.079
0,-0.592,0.531,-0.364,-0.462,0.172,-0.111,0.57,1,0,0,-0.592,4.063,5,2,4.77
0,0.914,0.093,0.029,-1.403,0.513,0.285,1.612,0,0,1,0.914,3.403,5,5,4.92
1,-7.024,-0.063,0.899,1.465,-1.767,-1.984,-1.637,1,0,1,-12.57,-7.024,5,3,4.816
0,-3.163,-0.626,-1.033,-1.245,-0.67,0.031,-0.78,0,0,0,-3.163,0.507,5,3,4.833
1,0.943,0.04,1.029,0.653,0.277,-0.76,-0.641,0,1,0,-6.505,0.943,5,7,4.985
0,-2.628,0.615,-0.466,-0.331,0.432,-1.224,-0.681,0,0,0,-2.628,3.661,5,9,5.059
1,-4.124,-0.881,0.617,-1.42,-0.961,1.002,-2.033,1,1,1,-11.093,-4.124,5,4,4.88
1,-1.762,0.704,2.308,-0.232,0.027,-0.022,0.501,1,1,0,-7.458,-1.762,5,9,5.081
1,-2.6,-0.955,-0.253,2.059,-0.37,0.945,-1.532,0,1,1,-7.178,-2.6,5,8,5.021
1,-0.431,0.071,0.746,1.7,0.808,-0.908,-0.025,0,1,0,-4.143,-0.431,5,9,5.061
0,-5.709,0,1.584,-1.741,0.298,-2.402,0.593,0,0,0,-5.709,-0.673,5,4,4.881
0,-3.42,0.876,0.282,-1.268,0.023,0.163,-0.198,0,0,0,-3.42,1.015,5,7,4.996
0,2.813,1.195,-1.725,-0.987,1.102,0.943,0.892,0,0,0,2.813,8.214,5,10,5.19
1,0.288,0.091,0.421,1.071,-0.162,2.545,-0.026,1,0,0,-5.274,0.288,5,1,4.748
1,5.878,1.647,-1.285,-0.442,0.087,0.887,-0.648,1,1,1,-1.679,5.878,5,9,5.064
0,-2.158,-0.18,0.405,-0.134,0.017,1.06,0.646,0,1,1,-2.158,1.712,5,7,4.994
0,-4.254,-0.075,-0.537,0.739,0.15,-0.616,-0.434,1,0,1,-4.254,3.241,5,3,4.804
1,3.929,-0.507,-0.449,-0.773,0.483,0.353,1.773,1,0,0,0.207,3.929,5,3,4.828
1,4.688,-0.161,-1.506,0.378,0.883,-0.475,-0.018,0,0,0,-1.163,4.688,5,6,4.957
0,-1.076,-0.99,-0.976,0.354,0.316,0.422,0.853,1,0,0,-1.076,2.033,5,2,4.78
0,-5.187,-1.959,0.099,-0.101,0.228,-1.184,0.205,0,1,0,-5.187,2.015,5,5,4.926
0,-4.896,0.763,-0.96,1.415,-0.108,-0.384,-3.008,1,0,1,-4.896,-0.578,5,1,4.635
0,-6.145,0.578,2.112,-0.509,1.105,-1.46,-1.366,1,0,1,-6.145,-1.564,5,8,5.05
1,4.919,-0.125,-1.181,-0.026,0.589,0.046,-0.424,0,1,0,0.096,4.919,5,8,5.046
0,-8.471,0.665,2.306,-0.922,-0.316,0.452,0.237,1,1,1,-8.471,-3.396,5,9,5.121
1,-1.2,-0.956,0.454,-0.408,0.366,0.058,-2.343,1,1,0,-8.325,-1.2,5,1,4.694
0,-4.72,0.494,0.282,-1.513,-0.761,-0.639,0.962,0,0,1,-4.72,0.022,5,3,4.842
1,-3.312,-1.451,0.725,0.254,-0.388,-0.239,-0.604,0,0,1,-7.273,-3.312,5,4,4.847
1,-6.76,0.288,1.124,1.567,-2.351,-1.643,-0.753,1,0,1,-11.873,-6.76,5,2,4.79
0,-7.043,-0.83,0.34,-1.341,-0.765,-0.223,-1.556,1,1,0,-7.043,-1.892,5,5,4.893
0,-0.053,0.396,-1.99,-0.935,0.462,-1.776,-1.454,1,1,1,-0.053,6.722,5,9,5.068
0,-3.679,-0.837,1.682,-0.046,2.174,-0.015,0.056,0,0,1,-3.679,2.892,5,1,4.677
0,-5.192,0.779,-0.706,-1.819,-2.037,1.751,0.509,1,1,1,-5.192,0.709,5,8,5.009
0,-4.193,0.373,-0.558,-0.63,0.159,0.704,-2.098,0,0,1,-4.193,0.797,5,2,4.781
1,-4.041,-1.202,1.068,-0.376,-0.757,1.481,-1.004,1,1,0,-9.064,-4.041,5,4,4.886
1,4.519,-0.185,-1.275,-1.101,-0.211,1.353,0.536,1,0,1,-0.507,4.519,5,2,4.798
0,-3.907,-0.237,1.368,-0.222,0.756,-0.33,-0.453,1,0,1,-3.907,-2.645,5,6,4.954
0,-6.39,-0.207,0.404,0.833,-1,0.363,2.165,0,1,1,-6.39,0.399,5,7,4.99
1,2.738,1.383,-0.699,0.232,-0.944,-1.828,1.246,0,0,1,-1.948,2.738,5,6,4.953
0,-5.325,0.068,0.519,-0.293,-0.032,0.894,0.595,1,1,0,-5.325,1.812,5,5,4.891
0,-8.285,-0.481,0.042,-0.321,-1.515,-0.719,0.005,0,1,1,-8.285,-2.591,5,8,5.002
0,-4.67,0.225,1.194,-1.729,-1.619,0.941,0.279,1,1,1,-4.67,-3.007,5,6,4.941
1,-0.366,2.076,-0.176,-0.51,-0.388,-1.871,-0.706,1,0,0,-4.637,-0.366,5,6,4.949
1,3.251,-0.543,-1.437,0.146,-0.379,1.147,0.628,0,1,1,0.369,3.251,5,8,4.998
1,-2.619,0.314,0.641,0.366,-1.595,-0.503,1.48,0,0,0,-7.528,-2.619,5,3,4.806
0,-1.936,2.4,-1.204,-0.645,-1.109,1.426,1.083,1,0,0,-1.936,5.136,5,5,4.903
0,-10.756,-0.577,1.477,1.032,0.056,-0.019,-0.813,1,1,1,-10.756,-2.746,5,6,4.953
1,-1.02,-0.323,-1.133,1.197,-1.373,-0.638,-1.619,1,0,1,-6.041,-1.02,5,3,4.816
0,0.105,-2.085,-1.444,0.072,1.371,0.498,-0.11,1,0,0,0.105,5.72,5,4,4.862
1,2.671,1.88,-2.239,-1.27,-2.059,-0.058,0.441,0,1,1,-1.272,2.671,5,9,5.104
1,0.516,0.662,-0.102,-1.036,-0.992,-0.626,1.351,0,0,0,-3.836,0.516,5,7,4.962
0,-8.04,-1.54,1.575,0.323,0.252,-0.895,-1.319,1,1,1,-8.04,-2.211,5,7,4.962
1,-6.465,-2.588,2.075,0.442,-1.064,2.41,0.364,1,0,0,-10.911,-6.465,5,1,4.657
1,-4.671,-0.806,2.648,0.35,-0.217,-0.95,0.233,1,1,1,-11.275,-4.671,5,6,4.956
1,-1.373,1.224,1.353,1.253,-0.838,0.559,1.194,0,0,0,-7.685,-1.373,5,7,4.96
0,-4.911,0.016,0.077,-0.024,0.659,-0.211,-0.028,1,1,1,-4.911,0.692,5,9,5.053
0,-3.4,-0.796,-0.297,-1.069,0.452,-1.018,-0.357,1,1,0,-3.4,1.906,5,7,4.969
1,1.703,0.945,-0.846,1.21,0.8,-1.39,-1.147,0,0,1,-0.261,1.703,5,10,5.176
0,-4.86,1.069,0.98,-0.876,0.365,-1.489,-0.517,0,0,0,-4.86,1.478,5,8,5.025
0,-1.591,0.136,0.252,0.12,2.086,-1.406,-0.362,1,0,0,-1.591,6.794,5,1,4.551
1,1.538,-0.988,0.652,0.538,-0.071,-1.496,2.351,0,0,0,-3.973,1.538,5,3,4.84
1,9.472,1.571,-1.316,-0.132,0.202,0.686,2.447,0,1,0,4.238,9.472,5,10,5.178
1,-3.551,-0.755,0.375,0.407,-1.53,-0.237,-0.167,1,0,1,-9.084,-3.551,5,2,4.795
0,-3.881,-0.159,-0.195,-0.034,-0.338,1.999,-1.044,0,0,1,-3.881,-1.148,5,2,4.789
