trt,Y,X1,X2,X3,X4,X5,X6,E1,E2,E3,Y0,Y1,trueGrp,estGrp,mmt
1,2.381,-0.456,-0.736,-0.128,0.709,1.463,0.262,0,1,1,-1.404,2.381,5,4,4.981
1,-0.317,-0.052,-0.011,-0.033,-0.668,0.17,0.323,0,0,0,-5.037,-0.317,5,4,5.089
0,-0.378,-0.836,0.264,-0.295,1.575,-0.298,0.958,0,0,0,-0.378,6.146,5,5,5.256
0,-4.555,-0.704,0.273,-1.15,0.646,-0.79,-0.694,0,0,1,-4.555,-5.928,1,2,1.094
0,-1.954,0.295,0.124,0.13,1.916,1.022,-0.212,1,1,0,-1.954,8.219,10,10,10.333
1,4.413,0.013,-1.545,-0.056,-0.565,-1.741,0.131,0,0,0,-3.481,4.413,5,5,5.149
1,-2.304,0.611,1.822,0.08,-0.77,-1.01,0.286,1,0,0,-8.799,-2.304,6,7,6.18
1,-0.877,-0.772,-1.219,1.058,-1.012,1.728,0.331,1,1,1,-6.806,-0.877,6,5,5.802
0,-0.119,1.063,-1.359,-1.997,1.404,0.422,-0.548,1,1,1,-0.119,5.136,6,6,6.064
0,-4.767,-1.233,0.69,0.526,0.699,-0.374,0.379,1,0,0,-4.767,1.232,6,8,6.263
0,1.619,1.825,-1.321,-1.923,1.022,-1.291,0.457,0,1,1,1.619,5.645,5,3,4.91
1,0.41,1.334,0.109,-1.225,-1.274,0.078,0.332,1,0,0,-5.943,0.41,6,7,6.156
1,-7.046,0.135,1.685,-0.173,-0.682,-0.581,1.576,0,0,1,-8.628,-7.046,1,1,0.971
1,12.003,1.195,-0.722,-0.96,0.944,0.217,1.107,0,1,0,1.54,12.003,9,9,9.164
1,-9.132,1.762,1.258,1.474,-1.448,0.358,0.703,0,0,1,-10.564,-9.132,1,1,0.823
1,8.322,0.283,-0.919,1.168,1.407,0.415,-0.294,0,1,0,-1.053,8.322,9,8,9.128
0,-4.847,-0.449,-0.852,-0.19,-0.168,0.732,0.275,0,0,1,-4.847,-4.068,1,1,0.95
1,-1.093,0.647,-0.309,0.049,0.269,0.583,1.323,1,0,1,-5.499,-1.093,2,2,2.056
0,-9.728,0.104,0.353,-0.092,-1.885,-0.182,-0.659,0,1,1,-9.728,-6.007,5,3,4.812
1,0.917,-0.409,1.809,1.182,-0.554,2.416,1.181,0,1,0,-7.177,0.917,9,8,9.091
0,-4.144,-1.797,0.481,-0.151,1.369,2.156,-0.598,0,0,0,-4.144,-0.014,5,5,5.192
0,-4.665,0.928,0.931,0,0.342,-0.997,-0.11,0,1,1,-4.665,-2.369,5,4,5.003
0,-4.763,-0.009,-0.7,-0.812,-0.045,1.166,-0.814,1,1,1,-4.763,-0.454,6,6,5.995
0,-12.949,-0.968,1.177,0.38,-1.061,-1.204,-0.816,1,1,1,-12.949,-6.223,6,6,5.984
1,-3.731,-0.432,-0.322,0.138,-0.921,2.928,-1.585,1,1,1,-9.256,-3.731,6,5,5.74
1,-5.972,1.442,-0.355,0.251,-0.382,1.089,-0.142,1,0,1,-5.389,-5.972,2,2,1.933
1,-0.327,-0.143,0.662,1.02,-0.245,0.459,2.14,0,0,0,-3.994,-0.327,5,5,5.142
0,-1.84,-0.252,0.919,-0.567,1.546,-1.819,1.389,1,0,0,-1.84,2.665,6,8,6.276
1,-4.769,0.554,1.052,0.478,-1.11,0.83,-0.497,1,1,1,-11.797,-4.769,6,6,5.959
0,-5.547,-1.414,0.256,-1.094,1.338,0.889,-0.528,0,0,1,-5.547,-2.251,1,2,1.145
0,-5.461,-0.412,0.896,-0.211,0.986,1.011,1.865,1,0,1,-5.461,-2.676,2,3,2.169
1,-1.485,-0.021,0.601,1.123,-0.477,-1.198,0.841,1,0,0,-8.045,-1.485,6,7,6.17
0,2.24,-0.439,-1.692,-0.589,0.068,0.721,2.533,0,1,0,2.24,12.603,9,9,9.292
1,-5.855,-0.464,-0.85,1.091,-0.192,1.518,-1.054,0,0,1,-7.642,-5.855,1,1,0.934
0,-2.921,-0.292,-0.496,-2.05,0.263,-0.146,-0.734,1,0,0,-2.921,3.313,6,7,6.198
0,-1.206,0.755,-1.381,0.648,0.08,-0.898,0.02,1,1,0,-1.206,6.248,10,9,10.126
1,-2.534,0.061,0.846,-0.543,0.03,0.246,0.137,0,1,1,-8.029,-2.534,5,4,4.993
0,-4.773,-0.084,-0.168,-1.611,-0.076,-0.934,0.199,0,1,1,-4.773,-2.041,5,3,4.935
0,-1.371,2.436,-0.191,0.533,0.301,0.401,1.383,1,1,0,-1.371,8.801,10,9,9.968
0,-3.6,-0.641,1.071,1.718,2.378,0.498,-0.175,0,1,1,-3.6,-0.367,5,5,5.231
0,-2.206,-0.936,0.287,0.533,2.605,0.418,-0.708,0,0,1,-2.206,-1.299,1,2,1.215
1,6.957,-0.741,-0.717,0.907,0.689,0.066,0.488,0,1,0,-2.97,6.957,9,9,9.137
0,-8.307,-0.695,0.113,0.339,-0.389,-1.23,-0.866,0,0,1,-8.307,-7.367,1,1,0.937
1,-8.855,0.205,0.671,-1.603,-2.13,-0.38,0.058,1,0,1,-10.856,-8.855,2,2,1.948
1,2.952,-0.549,0.34,-0.537,-1.617,1.119,0.658,0,1,0,-6.392,2.952,9,8,9.082
1,-2.538,0.2,-0.443,1.485,-1.101,-1.724,0.652,1,0,0,-8.4,-2.538,6,6,6.03
0,-12.389,0.131,1.834,-0.735,-0.32,-1.683,-1.23,1,0,1,-12.389,-8.998,2,2,2.06
0,-5.525,-1.329,-0.336,1.029,-0.035,-1.719,0.246,0,1,1,-5.525,0.014,5,3,4.915
1,-7.385,1.199,1.162,0.856,-1.886,-0.687,-1.505,1,0,0,-12.843,-7.385,6,7,6.11
0,-4.75,0.123,0.196,-0.798,-0.826,-0.483,-0.681,0,0,0,-4.75,-1.454,5,5,5.105
0,-4.145,-3.017,-0.469,0.51,0.561,0.267,2.125,0,1,1,-4.145,1.9,5,4,5.024
0,-6.143,0.557,1.176,1.849,0.449,-0.046,-0.009,0,0,0,-6.143,-1.371,5,5,5.154
0,-2.527,-2.039,-0.333,-0.366,0.757,-0.287,-1.054,0,1,0,-2.527,7.549,9,9,9.15
0,-4.105,0.975,-0.149,0.071,-0.317,0.274,0.322,0,1,1,-4.105,0.502,5,3,4.892
0,-6.946,1.361,0.326,0.43,0.256,1.353,-0.088,0,1,1,-6.946,-1.005,5,4,4.999
0,-3.417,-0.314,-1.198,-2.02,0.365,-0.943,0.084,0,0,1,-3.417,0.33,1,1,0.996
1,0.439,0.836,0.338,0.764,1.278,0.291,-0.973,1,1,1,-5.944,0.439,6,7,6.097
1,-0.956,0.475,0.98,-0.274,-0.893,2.337,1.499,0,0,0,-4.772,-0.956,5,4,5.047
0,-3.448,0.476,-1.056,-1.649,0.274,-1.651,-0.848,1,0,1,-3.448,-1.953,2,2,2.024
1,2.484,-0.342,0.117,-0.025,-1.183,0.289,1.285,1,1,0,-8.684,2.484,10,10,10.16
0,-6.473,0.134,-0.44,-0.571,-0.275,0.469,-0.545,1,0,1,-6.473,-2.353,2,2,2.008
1,-1.121,0.012,-0.161,-0.111,0.117,0.249,-0.655,1,1,1,-6.813,-1.121,6,6,5.986
0,-1.751,-0.131,-1.406,-1.385,-0.042,-0.676,-0.658,0,1,0,-1.751,9.526,9,8,9.134
1,-1.97,0.458,-0.753,-0.137,-0.104,0.083,1.272,0,0,1,-4.352,-1.97,1,1,0.931
1,4.396,-0.383,0.768,0.243,-0.663,-0.94,1.108,0,1,0,-7.492,4.396,9,8,9.124
0,-6.945,-1.215,1.205,0.234,-0.098,1.538,-0.733,0,1,0,-6.945,1.275,9,9,9.167
1,-5.848,-0.443,0.207,1.862,-1.589,-0.092,-1.193,1,1,1,-11.17,-5.848,6,6,5.882
1,6.859,1.164,-1.135,0.815,0.493,1.604,1.851,1,0,0,1.448,6.859,6,7,6.2
1,1.868,-0.707,0.681,-0.861,0.293,-0.507,1.256,0,0,0,-3.476,1.868,5,5,5.252
0,-2.782,0.149,0.363,-1.363,0.976,-0.726,2.056,1,0,1,-2.782,-2.05,2,3,2.167
0,-10.561,-1.476,1.962,0.567,-0.243,-0.069,0.625,1,1,1,-10.561,-5.981,6,6,6.079
0,-1.246,0.178,0.338,-1.954,-0.602,-1.006,1.561,0,0,0,-1.246,2.924,5,5,5.137
1,-8.731,0.196,1.772,-0.338,-0.633,-1.551,-0.214,1,0,1,-12.201,-8.731,2,2,1.967
1,6.351,-0.464,0.289,-0.455,0.749,-0.187,-0.997,0,1,0,-3.932,6.351,9,9,9.195
1,5.533,-1.114,-1.214,-1.307,-1.251,1.264,0.56,1,1,0,-5.554,5.533,10,10,10.138
1,3.668,1.534,-0.248,-1.24,-1.433,-0.101,-0.339,0,1,0,-2.936,3.668,9,8,8.983
1,-11.918,-0.253,1.19,0.843,-1.28,0.347,0.608,1,0,1,-12.041,-11.918,2,2,1.984
1,-10.842,0.468,0.727,0.514,-1.25,0.28,-1.357,1,0,1,-11.372,-10.842,2,2,1.93
1,-2.234,-0.036,2.747,0.353,0.738,-0.493,-0.606,0,0,0,-9.817,-2.234,5,5,5.245
0,-1.03,1.114,-0.479,-0.537,1.166,0.145,-0.327,1,0,0,-1.03,6.709,6,7,6.218
0,-1.741,-0.71,-1.383,0.27,1,-1.366,-1.337,0,0,0,-1.741,4.844,5,5,5.138
0,-5.079,-0.6,0.95,-1.258,0.126,-1.209,1.795,0,1,1,-5.079,1.163,5,4,5.096
0,-6.207,-1.633,-0.707,-1.986,-1.479,1.749,0.291,1,0,0,-6.207,-1.262,6,6,5.992
0,-0.907,-0.56,-0.124,-0.418,1.026,-0.557,0.947,0,0,0,-0.907,4.115,5,5,5.171
1,8.847,0.136,-1.963,1.312,0.232,-0.209,-1.444,0,1,0,-1.96,8.847,9,9,9.277
0,-14.347,-0.432,0.973,-0.123,-2.639,-0.62,-0.435,0,0,1,-14.347,-13.233,1,1,0.885
0,-1.47,2.155,-0.677,-0.275,-0.225,1.028,0.559,1,1,0,-1.47,9.455,10,9,9.884
1,1.86,0.737,0.572,1.449,-0.554,0.502,-0.687,1,1,0,-8.245,1.86,10,10,10.143
0,-3.066,-0.056,0.466,-1.52,1.388,-0.653,0.624,0,1,1,-3.066,3.549,5,4,5.083
1,6.079,2.194,-1.105,-1.325,-1.27,0.413,0.293,1,1,0,-4.677,6.079,10,9,9.866
1,2.708,-0.65,-0.209,0.728,-0.682,0.094,0.59,0,1,0,-4.875,2.708,9,8,9.058
0,-4.868,0.22,2.326,-0.318,0.599,0.204,1.739,0,0,0,-4.868,0.429,5,5,5.242
1,6.639,-0.872,-0.659,0.146,0.195,-0.813,-0.369,0,1,0,-3.215,6.639,9,8,9.116
1,-2.353,0.615,0.957,1.745,0.575,0.083,-0.527,1,1,1,-9.202,-2.353,6,6,6.062
0,-0.963,-0.091,-1.119,-2.143,0.617,-0.189,-1.288,1,1,0,-0.963,8.068,10,10,10.181
0,-5.263,0.339,0.373,-1.055,0.902,-0.222,-1.705,0,0,0,-5.263,1.64,5,5,5.18
1,3.661,-0.868,0.179,1.246,0.369,1.5,-0.304,0,1,0,-5.189,3.661,9,9,9.187
1,3.243,-0.12,-0.928,-0.74,-2.76,0.294,1.329,0,1,0,-5.646,3.243,9,8,9.031
0,-3.93,-1.023,0.2,1.372,0.546,0.639,0.952,1,0,0,-3.93,1.159,6,8,6.283
1,-3.927,0.771,0.857,-0.187,-1.051,0.414,-1.142,0,0,0,-7.393,-3.927,5,4,5.077
1,5.676,-0.558,1.411,0.746,0.896,1.127,1.373,1,1,0,-4.262,5.676,10,10,10.323
0,-10.683,-1.081,1.072,0.629,0.13,-0.885,-0.232,1,0,1,-10.683,-8.436,2,3,2.116
0,-9.508,-0.246,1.11,0.58,0.185,-1.77,-0.28,0,0,1,-9.508,-5.338,1,1,1.034
1,-0.322,1.391,1.303,-0.435,-2.051,-0.627,0.41,0,1,0,-9.058,-0.322,9,8,9.064
0,-6.23,-1.867,-0.524,-0.867,-0.246,-0.495,0.061,1,0,1,-6.23,-5.266,2,2,2.048
0,-3.638,-0.317,-0.759,0.924,1.563,-2.887,-1.217,1,0,1,-3.638,-2,2,3,2.075
0,-0.685,-0.404,-0.534,-1.151,1.908,-0.349,-0.616,0,1,1,-0.685,3.741,5,5,5.129
0,-9.109,0,0.067,-0.361,-1.551,-0.213,-1.694,0,1,0,-9.109,-0.501,9,8,9.008
0,-11.053,0.741,0.474,-0.055,-1.369,0.605,-0.701,0,1,1,-11.053,-5.453,5,3,4.829
0,-2.556,0.92,-0.96,-0.205,0.956,0.453,0.423,1,0,1,-2.556,0.148,2,2,2.042
1,-9.744,0.01,0.976,0.168,-1.165,1.505,-0.593,1,0,1,-12.134,-9.744,2,2,1.953
1,3.29,-0.958,0.717,-0.189,0.015,1.755,-1.14,1,1,0,-6.985,3.29,10,9,10.124
1,2.108,-0.49,0.105,2.083,-0.942,-0.901,0.298,1,1,0,-8.584,2.108,10,10,10.131
1,7.184,-2.028,-1.4,1.259,0.606,-0.373,-1.081,0,1,0,-3.826,7.184,9,9,9.192
1,6.179,0.018,-1.495,1.752,-0.958,0.624,-0.272,0,1,0,-3.213,6.179,9,9,9.141
1,4.366,-0.366,0.791,3.317,0.836,0.579,0.039,0,1,0,-4.484,4.366,9,9,9.145
0,-4.255,1.981,0.453,1.376,1.93,0.112,-1.64,1,1,1,-4.255,1.076,6,7,6.12
0,-4.328,-0.411,-0.237,-0.594,0.026,-0.209,-0.539,0,0,0,-4.328,3.254,5,5,5.133
0,-5.617,0.668,0.972,0.011,-0.162,-0.856,1.043,1,0,1,-5.617,-4.281,2,2,2.058
0,-0.174,0.017,-0.825,-0.266,1.182,-0.21,0.86,0,1,0,-0.174,9.793,9,9,9.152
0,-3.363,0.189,-0.14,-1.165,0.02,0.491,-0.76,0,1,0,-3.363,5.961,9,8,9.115
0,-2.623,1.541,-0.221,-2.012,1.293,0.2,-0.363,0,1,1,-2.623,2.449,5,4,5.001
0,-1.23,0.07,0.556,0.812,1.892,0.769,-0.453,1,1,0,-1.23,6.808,10,10,10.329
1,-11.031,0.73,1.843,-0.21,-0.253,1.496,-1.31,1,0,1,-14.002,-11.031,2,2,2.066
0,-7.773,-0.666,0.37,-1.64,-0.784,0.853,-0.389,1,0,1,-7.773,-5.791,2,2,2.026
1,-5.772,0.083,1.053,1.114,1.389,1.149,-1.374,1,0,1,-8.709,-5.772,2,3,2.164
0,1.395,-2.053,-0.622,0.666,2.689,0.969,0.65,1,1,0,1.395,10.414,10,10,10.358
0,-3.946,-0.116,1.517,-0.446,1.273,1.002,0.306,0,0,0,-3.946,0.91,5,5,5.246
1,-2.902,-0.406,-0.465,1.236,0.239,-1.441,-2.098,1,1,1,-6.525,-2.902,6,6,5.892
0,-7.227,-0.959,0.957,-0.046,1.221,0.305,-0.929,0,1,0,-7.227,3.272,9,9,9.238
0,-0.602,0.675,-1.151,-0.296,-0.164,0.421,0.547,0,0,1,-0.602,-1.02,1,1,0.912
0,-0.159,-0.842,-2.415,-1.006,0.525,1.531,-0.217,0,0,1,-0.159,1.012,1,2,1.315
0,-4.847,0.131,0.188,-1.587,0.56,1.816,0.044,1,1,1,-4.847,1.213,6,6,5.995
0,-2.51,0.236,-0.568,-0.168,0.342,0.914,-1.041,0,1,0,-2.51,8.513,9,8,9.097
1,7.317,-2.013,-1.427,0.209,-0.205,0.071,0.776,1,1,0,-3.269,7.317,10,10,10.21
1,-0.858,-1.42,-0.07,-0.591,-1.721,0.927,0.48,1,0,0,-10.118,-0.858,6,7,6.14
1,-6.175,2.447,0.039,0.408,-0.617,0.244,-0.149,0,0,1,-7.228,-6.175,1,1,0.782
1,-1.532,-0.364,-1.223,0.023,-0.822,-0.965,-0.717,1,1,1,-5.655,-1.532,6,6,5.889
1,-5.299,0.79,-0.261,1.305,0.252,-0.724,-1.291,0,0,1,-8.019,-5.299,1,1,0.961
1,-4.467,-1.007,0.865,0.985,1.227,-0.825,0.224,1,0,1,-7.682,-4.467,2,3,2.163
1,-4.054,1.169,-0.965,1.934,-2.483,1.085,-0.591,0,0,0,-8.118,-4.054,5,3,4.928
0,-8.067,1.264,0.355,-0.937,-0.292,2.583,-0.023,1,0,1,-8.067,-5.639,2,2,1.939
0,2.133,-0.512,-1.25,-2.158,1.037,-1.321,1,1,0,0,2.133,8.235,6,7,6.197
0,-7.87,0.25,1.584,-1.124,-0.471,-1.526,0.137,1,0,0,-7.87,-1.212,6,7,6.204
0,-1.296,-1.236,-0.703,-0.154,0.943,-1.01,0.528,0,0,0,-1.296,5.304,5,5,5.145
1,-0.737,0.526,-1.023,1.726,-2.057,1.215,1.964,1,0,0,-6.574,-0.737,6,6,6.066
1,6.302,-0.035,-0.886,1.272,-0.299,0.098,0.225,0,1,0,-3.713,6.302,9,8,9.045
1,5.725,-0.143,-0.187,0.139,1.214,1.777,-0.617,1,1,0,-2.976,5.725,10,9,10.093
0,1.978,0.784,-1.534,-0.923,0.661,0.586,2.368,1,1,1,1.978,6.724,6,7,6.202
1,-3.084,-0.325,-0.012,-0.408,-0.354,-0.129,-0.379,0,1,1,-6.084,-3.084,5,4,4.955
1,-0.758,0.616,-0.571,0.076,-1.581,1.379,-0.699,0,0,0,-7.456,-0.758,5,4,4.963
1,1.22,-0.802,-0.438,-0.005,-1.401,-1.119,0.432,0,0,0,-6.511,1.22,5,4,5.012
0,-5.316,0.193,1.01,-0.779,1.43,0.708,-1.43,1,1,0,-5.316,4.585,10,10,10.307
0,-4.678,-0.163,-0.95,0.595,0.758,0.442,-0.621,0,1,1,-4.678,1.63,5,3,4.94
0,-3.227,-1.079,-0.817,0.389,0.827,-0.121,0.299,1,0,1,-3.227,-2.2,2,2,2.07
1,3.966,0.341,-0.005,-0.796,-0.758,1.401,0.282,1,0,0,-3.86,3.966,6,7,6.174
0,-1.83,2.299,-0.891,-0.677,-0.387,-2.071,1.189,0,0,1,-1.83,-0.673,1,1,0.783
0,-4.679,0.831,1.081,0.518,0.55,0.711,-0.339,0,1,0,-4.679,4.606,9,9,9.185
1,5.455,-0.391,-0.441,0.718,-1.747,-1.232,2.061,0,1,0,-4.862,5.455,9,8,9.031
0,-2.273,1.233,-0.839,1.172,0.667,-0.198,0.175,1,1,0,-2.273,10.073,10,10,10.162
1,6.659,-0.293,-0.827,-1.801,-0.648,1.035,0.475,1,1,0,-3.951,6.659,10,10,10.144
0,1.131,1.229,-0.988,-0.947,2.172,0.658,0.224,0,1,0,1.131,10.869,9,9,9.35
0,1.725,-0.44,-1.609,0.007,0.648,0.059,1.67,0,0,1,1.725,2.405,1,2,1.167
1,1.723,0.703,-0.822,0.509,-0.225,1.119,1.356,0,1,1,-3.384,1.723,5,3,4.919
0,-2.325,0.648,-0.245,-1.133,0.364,-0.411,0.561,1,0,0,-2.325,6.15,6,7,6.217
0,-2.556,0.571,0.004,-0.084,0.307,-2.153,0.506,1,0,0,-2.556,3.534,6,7,6.152
0,-7.785,0.69,0.802,0.51,0.508,-0.036,-0.457,1,0,1,-7.785,-6.265,2,3,2.094
1,5.479,1.114,0.649,-0.173,0.286,-0.146,-0.258,0,1,0,-3.175,5.479,9,9,9.152
0,-2.399,-0.672,-0.007,-0.686,1.008,1.291,-0.243,1,1,0,-2.399,6.075,10,10,10.276
0,-11.961,-0.368,1.035,-0.821,-2.025,-1.641,-0.065,1,0,0,-11.961,-3.606,6,7,6.127
1,4.695,1.047,0.286,1.265,-0.399,0.146,1.469,0,1,0,-3.597,4.695,9,8,9.135
1,-2.45,-0.107,1.056,0.68,-0.364,-1.569,-0.454,1,0,0,-8.46,-2.45,6,7,6.16
0,1.382,0.156,-0.559,-0.9,1.084,1.127,0.881,1,1,0,1.382,9.859,10,10,10.22
0,-0.497,-0.52,-0.523,-0.924,1.045,1.093,1.476,1,0,0,-0.497,6.139,6,8,6.282
1,6.249,0.744,-2.15,0.093,-1.327,-0.089,0.931,1,0,0,-0.698,6.249,6,8,6.276
0,-5.283,0.491,0.457,0.531,0.667,-0.553,-0.383,0,0,1,-5.283,-5.142,1,1,1.006
1,-2.412,-1.723,1.337,1.401,0.65,0.93,-0.274,1,1,1,-9.622,-2.412,6,7,6.146
1,7.183,0.41,-0.546,1.129,0.826,0.814,-0.873,0,1,0,-4.133,7.183,9,8,9.094
1,-4.598,-0.541,0.793,0.524,-1.69,0.815,-0.611,0,0,0,-8.431,-4.598,5,4,5.064
1,0.816,-0.49,0.66,0.242,1.356,-0.118,0.339,0,1,1,-4.679,0.816,5,4,5.071
0,-4.032,0.117,-0.767,-0.577,-1.268,-0.904,0.913,1,0,0,-4.032,3.101,6,7,6.104
1,2.558,0.734,-0.546,-0.511,0.417,1.285,0.658,0,0,0,0.909,2.558,5,5,5.121
1,-5.894,-0.042,0.26,1.798,-0.322,-0.367,0.087,1,0,1,-9.903,-5.894,2,2,2.025
0,-6.703,1.234,-0.312,-0.713,-0.716,0.277,0.563,0,1,1,-6.703,2.479,5,3,4.858
0,-5.961,-0.399,0.552,0.961,0.106,0.814,-0.05,1,0,0,-5.961,0.636,6,7,6.215
1,-4.105,-0.979,-0.599,-0.985,-0.573,0.115,-0.949,0,0,1,-4.949,-4.105,1,1,0.925
0,-4.107,0.395,0.348,-0.765,0.041,-0.743,2.231,1,0,0,-4.107,3.01,6,8,6.266
0,-6.61,1.023,0.594,-0.036,0.005,-1.606,0.166,1,0,1,-6.61,-5.151,2,2,1.996
0,-8.006,1.354,1.307,-0.82,0.525,-0.016,-0.928,1,0,1,-8.006,-5.866,2,3,2.162
1,1.453,1.169,0.058,-0.435,-0.864,2.016,-1.949,1,1,0,-8.182,1.453,10,9,9.941
1,-10.266,-3.073,1.668,0.634,0.113,0.796,-0.606,1,0,1,-13.31,-10.266,2,3,2.123
1,-8.706,0.942,0.017,1.031,-1.702,-0.483,-0.38,0,0,1,-9.858,-8.706,1,1,0.825
1,-6.452,0.812,0.917,-0.017,-0.197,0.812,-0.452,1,0,1,-8.646,-6.452,2,2,2.045
1,5.22,0.848,-1.457,0.116,1.242,-1.682,-1.039,1,1,1,-0.677,5.22,6,7,6.132
0,-8.246,0.018,1.546,0.658,1.021,-1.827,-0.82,0,0,1,-8.246,-7.571,1,1,1.039
1,4.024,1.205,0.175,1.415,-0.419,-2.162,1.783,0,1,0,-1.769,4.024,9,8,9.101
0,-9.573,-1.273,0.149,0.601,1.058,0.249,-1.36,1,1,1,-9.573,-2.108,6,7,6.106
1,5.493,-0.695,-0.404,-1.1,-0.091,1.084,-1.156,1,1,0,-5.567,5.493,10,10,10.179
0,1.723,-0.942,-1.079,-0.442,1.434,-0.702,0.8,0,0,1,1.723,-0.009,1,1,1.057
1,-1.975,-0.301,1.458,-0.047,-1.677,-0.102,-0.42,0,1,0,-10.836,-1.975,9,8,9.082
0,-9.03,-0.018,0.28,0.584,-1.01,-0.356,-0.303,0,0,1,-9.03,-7.301,1,1,0.878
0,-9,-0.727,-0.228,0.691,-1.431,-0.214,0.887,1,1,1,-9,-0.917,6,6,5.886
0,-3.602,0.289,0.28,-0.333,1.017,0.168,-0.123,1,0,0,-3.602,2.911,6,7,6.232
1,14.07,-0.227,-2.675,0.181,1.083,-0.961,1.324,1,1,0,4.351,14.07,10,10,10.477
0,-7.206,0.15,1.543,0.348,0.694,0.287,0.536,1,1,1,-7.206,-1.289,6,7,6.104
0,-9.763,0.241,1.678,-0.455,0.879,0.715,-1.386,0,0,1,-9.763,-7.214,1,1,1.072
1,-1.266,-0.137,-0.236,-0.556,0.1,-1.96,-1.576,1,1,1,-6.088,-1.266,6,6,5.943
1,-6.829,-1.103,-1.137,0.155,-1.764,0.738,-0.937,0,0,1,-8.208,-6.829,1,1,0.824
0,-3.9,-0.061,0.742,0.823,2.192,0.503,-1.336,1,0,0,-3.9,2.375,6,8,6.436
0,-5.892,0.483,-0.86,0.173,-0.428,0.082,-1.699,1,1,0,-5.892,4.606,10,9,10.085
0,-8.52,-1.587,0.693,2.06,0.748,1.446,0.194,0,0,1,-8.52,-5.32,1,1,1.053
1,5.747,0.805,-0.523,1.499,1.037,-0.81,-1.3,0,1,0,-1.642,5.747,9,8,9.099
1,-0.012,-0.486,0.419,-0.439,-0.197,-0.565,0.609,1,0,0,-5.845,-0.012,6,7,6.208
0,-7.957,0.025,0.825,0.691,1.322,-1.814,-0.324,1,0,1,-7.957,-4.879,2,3,2.088
0,-7.928,0.441,-0.074,0.444,-0.813,-2.18,-1.246,0,1,1,-7.928,-4.691,5,3,4.805
0,-5.548,-0.333,0.157,-0.711,-0.584,0.439,0.607,0,0,0,-5.548,-0.673,5,5,5.15
1,8.251,0.799,-0.221,0.57,0.898,0.241,-0.289,1,1,0,-3.968,8.251,10,10,10.159
1,-6.162,0.027,1.736,1.105,0.219,-0.299,-1.02,1,1,1,-12.029,-6.162,6,7,6.099
0,-5.931,1.674,-0.742,1.051,-0.959,-1.031,0.78,1,0,1,-5.931,-2.842,2,2,1.839
1,-7.757,-0.802,0.59,-1.083,-0.954,-0.698,-1.141,1,0,1,-11.68,-7.757,2,2,2.016
1,-0.183,-0.688,0.117,-0.137,-0.225,0.504,0.585,1,1,1,-7.892,-0.183,6,6,6.044
0,-5.428,-0.327,0.453,0.311,0.241,1.291,-0.608,0,0,1,-5.428,-6.949,1,1,1.03
0,-4.658,1.076,0.452,0.266,-0.543,1.116,0.85,0,0,0,-4.658,1.714,5,5,5.106
1,2.037,-0.708,0.068,-0.941,-2.018,-0.164,0.691,0,1,0,-5.791,2.037,9,8,9.111
1,6.47,-0.363,-0.629,1.246,0.944,-1.825,-1.038,0,1,0,-4.32,6.47,9,8,9.086
0,-6.51,-1.86,-0.062,0.468,0.81,0.37,0.261,1,0,1,-6.51,-5.477,2,3,2.097
1,-4.805,-1.521,-1.18,1.33,-1.075,0.527,1.183,0,0,1,-6.601,-4.805,1,1,0.89
1,-4.122,0.235,1.551,-0.735,-0.83,-0.675,0.621,1,1,1,-10.799,-4.122,6,6,6.008
1,-6.973,-0.059,0.672,1.76,0.39,0.071,-0.314,0,0,1,-6.864,-6.973,1,1,1.014
0,-4.895,-0.938,0.433,-1.102,0.107,-1.157,0.423,1,0,0,-4.895,1.398,6,8,6.264
1,-6.092,1.566,0.14,0.197,-0.48,0.811,-1.304,1,0,1,-7.885,-6.092,2,2,1.953
1,7.8,-1.993,-2.096,3.474,-0.478,0.026,0.771,0,1,0,-3.138,7.8,9,9,9.234
1,-6.034,1.88,0.091,-1.897,-2.441,0.801,2.266,1,0,1,-6.626,-6.034,2,2,1.892
1,2.822,-0.136,-0.812,2.193,0.683,1.418,-0.045,1,0,0,-1.444,2.822,6,7,6.22
0,-4.689,0.527,0.387,-0.631,-0.938,1.411,0.726,0,0,0,-4.689,-1.483,5,5,5.114
1,2.741,-0.247,-1.576,0.254,-0.406,1.833,1.263,1,1,1,-4.705,2.741,6,6,5.97
0,-5.827,-0.294,0.765,-1.152,-0.837,0.085,1.482,0,0,0,-5.827,-1.126,5,5,5.177
0,-10.2,-0.367,1.419,-0.629,-0.713,-0.35,-1.278,0,1,0,-10.2,0.186,9,9,9.183
1,-1.872,-2.089,0.048,-0.58,-2.13,-0.046,1.558,0,0,0,-8.1,-1.872,5,5,5.152
0,-7.699,-1.505,-0.174,0.264,0.688,-1.073,-1.624,1,1,1,-7.699,-2.222,6,6,6.031
0,-5.346,-1.365,0.543,1.373,1.456,-0.549,0.807,0,1,1,-5.346,-0.395,5,4,5.091
0,-8.105,-0.207,0.992,0.145,0.311,1.069,0.535,1,1,1,-8.105,-0.355,6,6,6.087
1,1.557,-1.391,0.22,0.37,-0.806,-1.568,0.873,1,1,0,-8.628,1.557,10,10,10.149
0,-3.889,0.813,0.046,0.276,1.145,0.887,-0.544,0,1,1,-3.889,0.904,5,4,5.026
